Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Roda de Conversa I=I,@conversa_i,2022-10-17T18:38:18.000Z,"Você já imaginou viver com medo todos os dias de sua vida? É isso que tem acontecido com as pessoas vivendo com HIV/Aids desde que Bolsonaro foi eleito. Isso precisa acabar. Vote com responsabilidade!

#Eleições2022 #SUS #HIV #Votos #democracia #TARV #aids #Eleitor #eleições",,14,16
Era só um Dracarys sabe?!,@eu_ateixeira,2022-10-16T07:20:00.000Z,Precisei escrever um desabafo: #Eleicoes2022 #bolsonaropedofilo #PintouUmClima,,2,2
Teresa Garcia,@mtegarcia,2022-10-13T01:00:29.000Z,"Esse vídeo resume a força das políticas públicas de inclusão social. Foi feito hoje pelo produtor artístico 
@GeysonBarao
 durante visita de Lula ao Complexo do Alemão. 
@LulaOficial
 
@chico_pinheiro
 
#Eleicoes2022",267,6.497,"28,5 mil"
Eduardo,@Eduardo22066338,2022-10-19T12:20:29.000Z,"... o roteiro produção , #Eleições2022 ;",,1,1
Navile,@pinknavile,2022-10-19T17:00:01.000Z,"Família é sagrada para Lula? Lembro dele defendendo o aborto.
    Pai e mãe que mata o filho ou a filha tem uma família sagrada?
    Se as pessoas não nascerem, como surgirão famílias?
  #Eleicao2022  
 #Eleicoes2022",,,
CHOQUEI,@choquei,2022-10-16T19:33:34.000Z,"POLÍTICA: TSE concedeu direito de resposta a Lula sobre caso Celso Daniel.

Flávio Bolsonaro, Zambelli e Mara Gabrilli vão ter que postar no Twitter a manifestação de Lula e deixar no ar por 2 dias.  #Eleiçoes2022",316,2.546,"32,5 mil"
Marco Siqueira,@marco19siqueira,2022-10-17T11:14:18.000Z,#Eleições2022 #Lula13Presidente a verdade existe,,,3
FALU MEMU !!,@EduFaluMemo,2022-10-19T15:45:51.000Z,"@TSEjusbr
 podia fazer valer 

#Eleicoes2022",,,
Estadão,@Estadao,2022-10-19T02:05:00.000Z,"Participação de Lula no 'Flow' bate recorde de audiência do programa (via 
@EstadaoPolitica
) #Eleicoes2022 
https://bit.ly/3TeTJjw",170,186,1.254
Folha de S.Paulo,@folha,2022-10-16T11:36:58.000Z,"Embora centralizada na figura de Janones, o ''janonismo cultural'' possui adesão orgânica de perfis e canais progressistas, diz a cientista política Letícia Cesarino. https://mla.bs/9c9ea997 #Eleições2022",102,226,1.924
Comissão Pró-Índio de São Paulo,@proindio,2022-10-17T19:15:02.000Z,"#Eleicoes2022 | Candidatos eleitos em 2 de outubro somam quase R$ 24 milhões em multas ambientais, mostra levantamento da 
@folha
  

PL, PSD e União Brasil são os partidos com mais nomes atrelados a autuações.",,7,11
Eduardo,@Eduardo22066338,2022-10-19T11:13:32.000Z,"... muda o roteiro , produção , falta o faturar o Oscar #Eleições2022",,,
CHOQUEI,@choquei,2022-10-18T13:45:39.000Z,"BRASIL: Hoje o candidato Lula estará no Flow Podcast, a partir das 19hs. #Eleições2022",244,1.440,12 mil
Gabriel Zanlorenssi,@gzanlorenssi,2022-10-16T22:40:22.000Z,"Deputado federal mais votado em SP, em um nível bem detalhado

Boulos teve voto por toda a cidade. Curiosa a divisão no bolsonarismo entre Salles (nos bairros de 'elite') e Zambelli (no Tatuapé, Mooca, Santana

#Eleicoes2022",61,230,1.440
Ricrons - Um Ser Pensante!,@RicMarvellouso,2022-10-18T19:14:07.000Z,"O Maior evento já visto para eleitores para discutir um Brasil de verdade!
- As 19hrs
- No FLOWPODCAST canal no youtube!
 #flowpodcast #LulaPresidente13 #Eleições2022 #Entrevista #lula #pracimadeles",,3,10
Eduardo,@Eduardo22066338,2022-10-19T14:46:46.000Z,"... curti , #Eleições2022 ;",,,
CHOQUEI,@choquei,2022-10-16T20:50:04.000Z,BRASIL: Estudantes da UFU - Universidade Federal de Uberlândia-MG fazem o L de Lula enquanto cantam o hino nacional na escola. #Eleições2022,93,720,4.690
Eduardo,@Eduardo22066338,2022-10-19T11:34:37.000Z,... não tem comparação ; #Eleições2022 .,,,
CHOQUEI,@choquei,2022-10-16T02:00:47.000Z,"AGORA: Condenado por matar a mãe do próprio filho, goleiro Bruno chama Lula de bandido. #Eleições2022",2.117,4.438,"12,6 mil"
CHOQUEI,@choquei,2022-10-16T13:15:33.000Z,AGORA: Jair Bolsonaro pede a cassação de Lula da Silva e a suspensão das redes de André Janones por fake news. #Eleições2022,1.757,2.370,"23,7 mil"
Dollynho da Memética,@doce_tiago,2022-10-17T03:34:01.000Z,"SÓ FALTOU RECLAMAR AO LULA ASSIM: ""SE OS PROFESSORES TRABALHAREM SÁBADO E DOMINGO, VÃO COMER PICANHA EM CHURRASCO, QUANDO""!?
#eleicoes2022 #picanha #DebateNaBandsp",,,2
Gideão Baruch !,@gideaobaruch,2022-10-14T07:03:55.000Z,"Culparam Bolsonaro por tudo na festa da Aparecida.

Por favor, responda:
Em quem você acha que votam, as abortistas, os que efiam crucifixo no ânus, e que em protesto até já queimaram e apedrejaram templos católicos?

Eles votam em Lula ou Bolsonaro, e porquê?

#Eleicoes2022",3,2,4
Purpurinado É 13,@Purpurinadox,2022-10-17T14:40:34.000Z,"apesar de tudo ele te colocou como vice
respeita né
#Eleicoes2022",,1,15
Beyoncé Brasil,@beyoncebrasil,2022-10-17T19:53:39.000Z,"Em  dias o povo brasileiro irá eleger seu novo presidente! #Eleições2022 

Beyoncé mandou avisar...",18,257,1.702
André,@operacao22,2022-10-19T13:44:56.000Z,"NOVO JUNGLE DOP LULA
#LulaNoFlow #LulaNoFlowPodcast #Eleicoes2022",1,1,1
Jornal da Chapada,@JChapada,2022-10-16T19:36:48.000Z,#Eleições2022: PT foi o partido mais votado da Bahia no pleito deste ano; confira aqui os números,12,12,92
Romero Veloso,@RomeroVeloso,2022-10-19T00:30:59.000Z,"Sou de Pernambuco, sou o Leão do Norte!
#LulaPresidente1⃣3⃣ 
#Eleicoes2022 
#Pernambuco",,,1
ALEX GARIBALDI NETO,@agaribaldiof,2022-10-18T14:00:18.000Z,"BRASIL: Hoje o candidato Lula estará no Flow Podcast, a partir das 19hs. #Eleicoes2022",,,1
capitoa,@1DaniSo,2022-10-19T15:42:04.000Z,"Você pode não acreditar mas temos provas do motivo da mudança das eleições ...
#Eleicoes2022 
#Eleicao2022",,,
Jefferson,@eujeffcm,2022-10-14T01:43:15.000Z,"SEM PERDÃO PRO JAIR = 687 mil mortes 

#Eleicoes2022",1,11,24
Cris,@pm23tl,2022-10-16T11:23:54.000Z,"O devoto de Maçonaro disse que eles não fizeram nada demais no Santuário de Aparecida. 
#Eleicoes2022 #LulaPresidente1⃣3⃣ #ForaBolsonaro",27,83,114
CHOQUEI,@choquei,2022-10-11T13:34:29.000Z,POLÍTICA: PT decidiu acatar sugestão de Simone Tebet e dar preferência ao branco em vez do vermelho nos atos políticos. O objetivo é afastar visão do partido e abraçar imagem de campanha contra o governo atual. #Eleicoes2022,477,2.771,"44,4 mil"
Quem Planta Colhe,@danilo_blm,2022-10-18T22:14:46.000Z,"Começou!
#LulaNoFlow 
#Eleicoes2022",1,,2
@line,@line,2022-10-17T00:33:20.000Z,Virou meme esse debate... #DebateNaBand #Eleicoes2022,,1,2
Gabriel Zanlorenssi,@gzanlorenssi,2022-10-14T20:21:01.000Z,"Mapa da votação na cidade de São Paulo no 1° turno

São exibidas as áreas de ponderação do IBGE (adaptadas), dando um nível mais detalhado que as zonas

Lula foi bem na periferia e no centro. Bolsonaro nos entornos do Tatuapé

#Eleicoes2022 #RStats",54,220,826
Gabriel Zanlorenssi,@gzanlorenssi,2022-10-15T12:47:37.000Z,"Tebet foi muito bem votada (se comparado com a média nacional) na cidade de SP: 8,1%

Voto se concentra em áreas + ricas, como Alto de Pinheiros e Jardins

Meu palpite: é um público q não votaria no PT em um 2° turno ""normal"", mas pode votar contra Bolsonaro

#eleicoes2022",57,56,551
Livre Arbítrio,@livrearb,2022-10-19T10:01:08.000Z,"Apesar de todo o malabarismo retórico, os extremistas lulistas não conseguem articular como Lula pode ser inocente depois de tudo o que foi revelado - A Eleição de Bolsonaro, o Impeachment de Moraes e a Prisão de Lula https://tinyurl.com/ycxh7xrj #Bolsonaro22 #Eleicoes2022",,,2
Esquerdista de Direita,@LeftDeRight,2022-10-16T05:03:11.000Z,"Que aconteceu com a urna sagrada inviolável?  

#Eleicoes2022
#BolsonaroReeleito2️⃣2️⃣",1,2,3
Wanderley Gabriel,@WanderleyG1946,2022-10-19T17:27:59.000Z,"Record TV não é a Globo não LULA KKKKKKK  #new #eleições2022 #lula #glo... https://youtube.com/shorts/YEPKfSC1fjk?feature=share… via 
@YouTube",,,
Joaquin Teixeira,@JoaquinTeixeira,2022-10-12T02:09:53.000Z, #Eleicoes2022 Deputado eleito assiste 139 horas seguidas de pornografia gay só para achar ator pornô parecido com desafeto político. Leia mais  http://t.me/teixeirajoaquin #EquipeJT ,2.657,8.802,"50,9 mil"
Pinheiro De Sal,@PinheiroDeSal1,2022-10-17T13:45:27.000Z,"Namore alguém que te olhe como o Bolsonaro ola pro Lula:
#Eleicoes2022",,,1
rowlobo,@rowlobo,2022-10-18T15:14:27.000Z,"fã ou hater?
#eleicoes2022",,,2
Eduardo,@Eduardo22066338,2022-10-19T01:30:33.000Z,... só falta o Oscar #Eleições2022 muda o roteiro ;,,,
Eduardo,@Eduardo22066338,2022-10-18T23:04:22.000Z,... tira a mão do meu bolso Paulo Guedes ; #Eleições2022,,,
lâminaderaiox,@Brunascsc,2022-10-19T17:00:33.000Z,"cancelado e vc deve ser julgado no ""tribunal da internet"". Independente de quem ganhe eu não concordo e acho um absurdo existir regulamentação das mídias. Precisamos trabalhar a nossa mente para respeitar opiniões contrárias as nossas, mesmo q seja difícil as vezes. #Eleicoes2022",,,
Gideão Baruch !,@gideaobaruch,2022-10-11T03:13:23.000Z,"Dessa vez o ALGORITMO vai ter que respeitar a vontade do povo brasileiro!

BOLSONARO  REELEITO

#Eleicoes2022 
@jairbolsonaro",,1,5
mkt3id,@mkt3id,2022-10-19T15:00:30.000Z,"Se você precisa tapar o nariz para votar no Bolsonaro, lembre-se que para votar no Lula, além do nariz, é necessário tapar os olhos e os ouvidos - A Eleição de Bolsonaro, o Impeachment de Moraes e a Prisão de Lula https://tinyurl.com/bddph24b #Bolsonaro22 #Eleicoes2022",,,
porttal lagoa,@porttallagoa,2022-10-17T23:46:23.000Z,"VEJA: Consumidores esgotam produtos da Limpol em forma de protesto contra a marca Ypê,Após dono da rede doar 1 Milhão para campanha de Jair Bolsonaro. #Eleicoes2022",,,4
CHOQUEI,@choquei,2022-10-17T00:32:54.000Z,"Lula: “Pode dar um Google, pode dar o que você quiser”. #Eleições2022",159,892,7.746
Aline T. F. Vieira,@alinetfvieira,2022-10-17T15:36:50.000Z,Vai ver o bandido foi roubar o celular dos caras pra tomar uma cervejinha depois #Eleicoes2022 #paraisopolis,,,1
Victor Ohana,@victohana,2022-10-10T21:49:52.000Z,"O empresário Paulo Marinho disse que votou em Lula no 1º turno. “Quem conhece Bolsonaro como eu conheço vota no Lula” #eleicoes2022 em 
@cartacapital",95,1.928,14 mil
Tânia Koller,@KollerTania,2022-10-17T23:48:54.000Z,"Tem gente que ainda duvida.

#Eleicoes2022 #eleicoes #Brasil #BolsonaroReeleito2️⃣2️⃣ #bolsonaro22 #PTNuncaMais #LulaFicaEmCasa #democracia",,1,3
"¡Ay, Caramba! ☭☭",@gillyworks,2022-10-10T22:53:15.000Z,"51.
Excelente ideia!

#Eleições2022",,4,13
ZarinhaCosta,@ZarinhaCosta,2022-10-15T18:23:19.000Z,"Bolsonaro é Corrupto ???
Vai vendo Brasil  
#DireitaConservadora  #BolsonaroReeleito2️⃣2️⃣ #Eleicoes2022",,13,18
João 8:32,@PauloSa29497931,2022-10-16T19:12:46.000Z,Bolsonaro PEDÓFILO??? Busquem a VERDADE!!! #Eleiçoes2022 #BolsonaroReeleito2️⃣2️⃣ #Dia30VamosAposentarLula,2,8,16
porttal lagoa,@porttallagoa,2022-10-15T19:19:40.000Z,AGORA: Marca Ypê sofre protestos nos supermercados após dono da rede doar R$ 1 milhão para a campanha de Bolsonaro. #eleições2022,,,4
Gazeta do Povo,@gazetadopovo,2022-10-19T02:21:00.000Z,"Rosa Weber nega devolver cargo a governador de Alagoas: https://bit.ly/3yQF5Xg 

#Eleições2022",7,17,129
AleMarchi,@AleMarchi9,2022-10-17T14:09:00.000Z,"Resultado da enquete sobre a tradição do #brasileiro de possuir um #corrupto de estimação :
#Brasil #Eleicoes2022 #Brazil #Cleptocracia #Democracia",,,3
André Queiroz,@AFErroviaria,2022-10-17T13:10:00.000Z,"Moro demonstra como o desejo pelo poder apequena, faz perder o senso e a noção do ridículo...
#DebateNaBand 
#Eleicoes2022 
#LulaPresidente1⃣3⃣",,,2
JÚLIO CÉSAR OLIVEIRA,@Juliopastorjf,2022-10-18T12:12:05.000Z,"Vamos tirar o ódio!
@LulaOficial
 presidente!
Fora Bolsonaro.
#Eleicoes2022",,1,2
Palavras de Sabedoria,@PalavrasdeSabe,2022-10-18T12:28:53.000Z,A esquerda no poder é u verdadeiro TERROR #PTNuncaMais #lulaeladrao #BolsonaroReeleito2️⃣2️⃣ #Eleicoes2022 #tse #CensuraNao #LulaVergonaNacional,,2,2
Abelha 1991,@abelha1991,2022-10-18T19:20:41.000Z,Quem tá influenciando no período eleitoral? #Eleicoes2022 #LulaPresidente1⃣3️⃣ #BolsonaroReeleito2️⃣2️⃣,,,1
flaviofachel,@flaviofachel,2022-10-12T23:09:45.000Z,"Se são católicos, que cristãos são esses que insultam um arcebispo da Igreja? E se são evangélicos, o que fazem num templo que não é o seu? #Eleições2022",220,1.151,6.829
CHOQUEI,@choquei,2022-10-17T17:40:26.000Z,"AGORA: Secretário de Segurança Publica de São Paulo desmente atentando contra o candidato Tarcísio de Freitas. O suspeito morto, Felipe Lima, teria assaltado uma casa e fugiu pra comunidade, onde coincidentemente, o candidato ao governo estava. #Eleições2022",102,590,2.734
Eduardo,@Eduardo22066338,2022-10-18T20:48:57.000Z,"... Money ,  
@gersonbrasil_69
 , dinheiro público #Eleições2022",,,
Roda Viva,@rodaviva,2022-10-18T02:27:41.000Z,"Fernando Haddad faz analogia sobre baixo nível dos debates: ""É a mesma coisa que colocar o Nadal para jogar tênis com um jogador de futebol"".

Confira a explicação do petista.

#HaddadNoRodaViva #Eleições2022",30,126,473
Johnny Furtado Oficial,@JohnnyFurtado01,2022-10-18T19:24:41.000Z,"Se as URNAS são auditáveis, NÃO a quem cabe auditar, mas SIM, a quem interessa a não transparência da sua auditoria.
GOLPE, se dá por falta de AUDITORIAS.
#Eleicoes2022
#democracia #BolsonaroReeleito2️⃣2️⃣",,,2
Reinaldo Glioche,@rglioche,2022-10-17T01:08:48.000Z,"Aliás, a mensagem q a campanha bolsonarista passa ao retomar Moro como amuleto, é de q o presidente e o ex-juiz superam divergências, ainda q, talvez, circunstancialmente, para derrotar Lula, um adversário comum. É uma mensagem forte p/eleitor moderado indeciso #Eleições2022",130,80,464
Purpurinado É 13,@Purpurinadox,2022-10-17T15:37:06.000Z,"presidente e rei do meme
#LulaPresidente1️⃣3️⃣ 
#Eleicoes2022",,,1
Elivelton Adriano,@Pr_Elivelton,2022-10-19T14:20:23.000Z,"@TSEjusbr
 promove censuras nunca vistas pós ditadura militar. E tudo sob a desculpa de proteger e preservar a democracia e o estado de direito.
Pra que presidente se temos o #TSE?

#Eleicoes2022",,,
