Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Eleições 2022 - BR,@PesqBR2022,2022-10-21T23:46:30.000Z," PESQUISA PRESIDENCIAL NACIONAL - INSTITUTO VERITÁ, 21/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

Bolsonaro (PL): 51,4% (+0,2)
Lula (PT): 48,6% (-0,2)

 ELEITORES EM 2022: 156.454.011",497,1.434,6.684
BCharts,@bchartsnet,2022-10-24T19:44:59.000Z," FANFIC EMERGENCY: desesperados, Bolsonaristas estão espalhando uma fake news de que uma balsa teria sido explodida com eleitores. A notícia verdadeira é sobre garimpo ilegal (que Bolsonaro adora). #Eleicoes2022",31,575,2.337
Joaquin Teixeira,@JoaquinTeixeira,2022-10-22T15:07:08.000Z, #Eleicoes2022 Katy Perry declara apoio a reeleição de Jair Messias Bolsonaro. A pop star norte americana declarou que ama o Brasil fazendo 22 com as mãos. Leia mais  http://t.me/teixeirajoaquin #EquipeJT ,998,6.522,"29,3 mil"
João Henrique da Fonseca,@JHFonseca,2022-10-25T14:16:43.000Z,"Não faço ideia do que está se passando na cabeça do eleitor, mas o fato é que houve uma pequena melhora para Bolsonaro no tracking do próprio PT hoje. Com toda a crise do Roberto Jefferson, houve melhora. #eleicoes2022",39,54,527
CHOQUEI,@choquei,2022-10-23T15:25:02.000Z,AGORA: Flávio Bolsonaro divulga foto falsa de Casimiro “apoiando” Jair Bolsonaro. #Eleições2022,2.787,13 mil,"102,4 mil"
Rai de Almeida Vereadora,@RaiVereadora,2022-10-24T19:51:14.000Z,Contagem regressiva para #HaddadGovernadorSP1️⃣3️⃣ e #LulaPresidente20221️⃣3️⃣ nas #Eleicoes2022. Dia 30 é 13!,8,50,100
Cristiano T Carvalho,@ctcarvalho76,2022-10-22T14:14:24.000Z,"Mais uma da série #CENSURA essa Xandão.

#AcordaBrasil #Eleicoes2022
#LulaNuncaMais
#PTNuncaMais #PTNao #PTOrganizacaoCriminosa",,2,2
CHOQUEI,@choquei,2022-10-17T01:02:01.000Z,AGORA: Lula da Silva estará no Flow Podcast nesta terça-feira. #Eleições2022,908,2.596,"35,2 mil"
Estadão,@Estadao,2022-10-25T02:45:00.000Z,"Lula promete, se eleito, governo ‘para além do PT’ em ato com Simone, Meirelles e Persio Arida (via 
@EstadaoPolitica
) #Eleicoes2022",33,38,268
Deolane,@gabrielxrss,2022-10-21T23:27:28.000Z," Agora eu quero ver, em que vocês vão votar para presidente nesse segundo turno nas eleições 2022?

(Fav) Deolane: Lula
(RT) Déborah: Jair Bolsonaro

#ForaBolsonaro #Eleições2022 #eleições #TeamDeolane #AFazenda #AFazenda14 #LulaPresidente #Lula13",15,18,431
Folha de S.Paulo,@folha,2022-10-25T00:46:26.000Z,"#Eleições2022 | Bolsonaro fala em suposta fraude de rádios, Moraes não vê base documental e pede provas em 24h. Presidente do TSE diz que pedido do presidente não tem base documental e pode caracterizar crime eleitoral.  Leia em http://bit.ly/3z6D09N",222,289,1.611
O Falador,@falador10960616,2022-10-25T16:37:49.000Z,"Hahahahahahahaha 
Muito bom! 
#Eleições2022 #Lula13",,,
ICL Notícias,@ICLNoticias,2022-10-17T18:22:25.000Z,"A RESPOSTA QUE LULA DEVERIA TER DADO SOBRE QUEM SERÁ O MINISTRO DA ECONOMIA! 

#lula #debate #eleições2022 #eduardomoreira 
@eduardomoreira",4,52,187
Eleições 2022 - BR,@PesqBR2022,2022-10-22T13:00:18.000Z," PESQUISA PRESIDENCIAL NO ESTADO DE MINAS GERAIS (MG) - INSTITUTO FUTURA, 22/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 53,5%
LULA (PT): 46,5%

 ELEITORES EM 2022: 16.290.870

 VOTAÇÃO NO PRIMEIRO TURNO:

LULA (PT): 48,29%
BOLSONARO (PL): 43,60%",858,2.191,8.532
CHOQUEI,@choquei,2022-10-17T00:36:22.000Z,"Lula: “Nenhum país te convida pra ir lá, e ninguém quer vir aqui, porque você só envergonha o Brasil”. #Eleições2022",384,8.402,"69,5 mil"
O Falador,@falador10960616,2022-10-25T16:30:57.000Z,"Se VC ainda NÃO está convicto de que a palhaçada do Roberto Jefferson foi tudo combinado c/ o #Bolsonaro, ouça esse ep. Abaixo! 
#Eleições2022 ",,,
UOL Notícias,@UOLNoticias,2022-10-24T15:52:14.000Z,"Líder nas pesquisas do 2º turno das #Eleições2022 ao governo de SP, 
@tarcisiogdf
 já analisa opções de gestão para a pasta de Segurança Pública

 Entre os nomes estão Ivan Sartori, juiz que absolveu os policiais réus da chacina do Carandiru, e o ex-ministro Ricardo Salles",413,957,940
CHOQUEI,@choquei,2022-10-24T19:03:23.000Z,"AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto). #Eleições2022",515,2.072,23 mil
Devison Reis,@reis_devison,2022-10-25T15:28:37.000Z,"Alô nordeste!!

#BolsonaroReeleito #jovempannews #Eleicoes2022",,2,2
Claudio Pedrosa,@claudiopedrosa8,2022-10-22T20:56:14.000Z,"É agora em Olinda, Lula 116.
Ai ai ai ai ai Bolsonaro é o carai 
#Eleicoes2022",30,176,675
extressada,@extressada22,2022-10-25T01:00:36.000Z,"Vi a propaganda de Lula agora dizendo que Bolsonaro não aumenta o salário mínimo á 4 anos. KKKKKKKKK
Teve reajuste salarial 01/01/22  mas é o Bozo que é mentiroso né? #Eleicoes2022",,13,28
Fabiano%,@dfpbiri,2022-10-23T13:24:24.000Z,"JINGLE do Pres. Bolsonaro 
#CapitãoDoPovo 
Baixa e compartilha!!
#Eleições2022",2,41,57
Séries Brasil,@SeriesBrasil,2022-10-16T23:29:49.000Z,"Bolsonaro: ""O senhor esteve na comunidade do Salgueiro e não tinha nenhum policial ao seu lado, só traficante.""

Lula: ""Sabe o que eu tenho orgulho? Sou o único candidato que tem coragem de entrar em uma favela, sem colete de segurança."" #DebateNaBand #Eleicoes2022",122,2.153,"15,2 mil"
Séries Brasil,@SeriesBrasil,2022-10-16T23:19:45.000Z,"Lula: ""Se você tivesse o mínimo de responsabilidade, teria comprado vacina antes. Quando São Paulo começou a vacinar, 51 países já estavam se vacinando. Você colocou um ministro da saúde que não entendia nada de saúde."" #DebateNaBand #Eleicoes2022",52,762,4.071
Diego Bastos,@diegoaraujobr,2022-10-25T13:50:04.000Z,"Esse presidente prefere responder criminalmente a parar com fakenews, apenas pra confundir o eleitor, principalmente no nordeste.
#Eleicao2022
#Eleicoes2022

Moraes dá 24 h para campanha de Bolsonaro mostrar prova de fraude em rádios 
@UOLNoticias
 @UOL",,,2
Victor Pinto,@victordojornal,2022-10-21T02:58:38.000Z,“Eu apoio ACM Neto independente dele querer fazer acordo ou não comigo”. Palavras de Jair Bolsonaro neste noite. #eleicoes2022,4,145,494
Metrópoles,@Metropoles,2022-10-21T16:36:01.000Z,"Em Minas, Lula critica Zema. “Ele fingia não ter candidato a presidente. Depois de eleito, caiu a máscara. Ele é bolsonarista.”

Candidato a presidente pelo PT deu orientação a seus apoiadores. “Digam para ele que vocês já têm candidato.”

#Eleicoes2022",143,341,1.491
UOL Notícias,@UOLNoticias,2022-10-17T01:42:09.000Z," Moro fala no lugar de Bolsonaro depois do debate: ""Se permitimos que o PT volte ao poder, Brasil caminha para um desastre não só econômico, mas moral""

#Eleições2022 #UOLEleições2022 #DebatenoUOL",1.134,1.987,7.869
Estadão,@Estadao,2022-10-25T00:35:00.000Z,"Romeu Zema: ‘É um equívoco dizer que o Novo virou bolsonarista’ (via 
@EstadaoPolitica
) #Eleicoes2022",864,302,781
CHOQUEI,@choquei,2022-10-16T23:38:55.000Z,"Bolsonaro dizendo que o Lula maltratou o nordeste […] O NORDESTE:
#DebateNaBand #Eleições2022",144,1.647,"11,7 mil"
Folha de S.Paulo,@folha,2022-10-24T19:07:07.000Z,"#Eleições2022 | Bolsonaro assiste a programa de Lula e critica imprensa; veja vídeo. Presidente almoçava acompanhado de Guedes quando viu propaganda de rival, que atacou ações econômicas do governo.  Leia em https://bit.ly/3D28z66 

 
@gabrielabilo1",203,348,1.552
Odnalda Whigson Fênix,@OdnaldaW2,2022-10-24T01:49:25.000Z,"ELEIÇÕES
            2022
O VOTO DA RECORD 
.
.
A cor do 2022",9,55,171
Majesty Fasal,@MajestyFasal,2022-10-19T14:11:13.000Z,"Mais um vídeo para fortalecer a campanha do nosso presidente. 

""Não entregue nas mãos do mal, nosso amado Brasil... Em 2022 é 22, é Jair Messias Bolsonaro 
@jairbolsonaro
 ""

#Brasil 
#Nicaragua 
#Argentina 
#Colombia 
#AmericaLatina 
#Eleicoes2022",,10,22
rowlobo,@rowlobo,2022-10-24T18:56:54.000Z,"acorda.
só há uma resposta certa.
#eleicoes2022",,,4
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-24T21:52:33.000Z,"URGENTE: De acordo com o IPEC, Lula segue perdendo em todas as Regiões do país, EXCETO NO NORDESTE, o que comprova a grandeza de um local que quase sempre foi deixado de lado pelos Governos Federais!!",291,201,3.077
aapraque,@aapraque,2022-10-25T16:17:56.000Z,E o seu? Kkkkkk #LulaMentiroso #LulaNao #PTNuncaMais #LulaNuncaMais #Eleicao2022 #Eleicoes2022 #Eleicoes2022opovo #BolsonaroReeleito,,,
Jornal do Commercio,@jc_pe,2022-10-24T21:44:40.000Z,"#Eleições2022 A pedido de Marília Arraes, TRE suspende divulgação de nova pesquisa eleitoral em Pernambuco",118,85,246
Eleições 2022 - BR,@PesqBR2022,2022-10-22T01:14:22.000Z," PESQUISA PRESIDENCIAL NO ESTADO DO AMAZONAS (AM) - INSTITUTO CM7, 21/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 53,5%
LULA (PT): 46,5%

 ELEITORES EM 2022: 2.647.748

 VOTAÇÃO NO PRIMEIRO TURNO:

LULA (PT): 49,58%
BOLSONARO (PL): 42,80%",131,327,2.034
Diogo Vinícius Machado,@DdiogoVvinicius,2022-10-19T01:52:45.000Z,"Pq a grande mídia n expõe isso?Quais são os interesses que motivam esse silêncio!? Se vc acha isso normal, está na hora de tecer sua auto crítica. A ditadura só é boa quando você é conveniente aos seus planos
#STFVergonhaMundial #BrasilParalelo #Eleicoes2022",2,14,25
Folha de S.Paulo,@folha,2022-10-19T21:10:07.000Z,"DATAFOLHA #eleicoes2022

Lula tem 49%, e Bolsonaro, 45%; brancos e nulos somam 4%, e indecisos, 1%.

Nos votos válidos, Lula marca 52%, contra 48% de Bolsonaro. Leia em: https://bit.ly/3TchN6u |Assine a Folha, um jornal a serviço da democracia:  http://folha.com/assinenotwitter",1.508,1.357,2.849
Sertanejo,@paraibanobrasil,2022-10-20T14:15:59.000Z,“ Cala boca já morreu ! ” ( Carmem Lúcia ) .  Será ?? #CENSURADOPT #CensuraNao #CensuraPréviaDoPT #Eleiçoes2022 #jovempancensurada #JovemPanSobCensura #JovemPan #JovemPanews,2,12,26
Isaias de Maranhão,@MaranhaoIsaias,2022-10-22T18:39:50.000Z,"ISAÍAS
Eleições 2022
Hoje 22 de outubro, caminhada com Lula em Venda Nova à Ribeirão das Neves, Minas Gerais. Região Metropolitana de Belo Horizonte, para anunciar que 30 de outubro, às 8 horas da noite, o mando já está sabendo: Lula foi eleito presidente do Brasil",,2,12
Juvenal Caon,@juvenalcaon,2022-10-24T14:40:59.000Z,NÃO FUZILEM MEU SALÁRIO LULAPresidente2022 FORA BOLSONARO Roberto Jefferson #LULAPresidente20221⃣3⃣  #NÃOFUZILEMMEUSALÁRIO #Eleições2022,,9,5
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-24T18:59:51.000Z," IPEC- PROJEÇÃO PRESIDENTE ENTRE AS MULHERES

 VOTO ESTIMULADO

Lula 52% (+1%)
Bolsonaro 39% (-1%)

 VOTOS VÁLIDOS

Lula 57%
Bolsonaro 43%",33,245,1.412
Central Eleitoral,@CentralEleicoes,2022-10-24T03:00:01.000Z, ATENÇÃO: Faltam 6 DIAS para o 2º turno das #Eleições2022,139,271,2.369
Jeff Nascimento,@jnascim,2022-10-24T22:07:45.000Z,"Seis dias para o 2°T das #Eleições2022 
 
@Casimiro
 apoiando Lula: 1M 
 Atlas: Lula 53 x Jair 47
 Ipec: Lula 54 x Jair 46
 Passe livre em Sampa e DF
 Total: 24 capitais com passe livre
 TCU pede suspensão consignado AB
 Jair descompensado com ad do PT",18,119,487
Ana,@anakmnsk,2022-10-25T14:11:27.000Z,"Circula vídeo de mulher e marido em sala de parto com seu recém-nascido sendo coagidos por medminion a declarar voto em Jair. 
Isso se chama #violênciaobstétrica com doses brutais de bolsonarismo.

Sério, se você já não é desse time, não dê seu voto pra ele. 
#Eleicoes2022",1,,
Hágatha Guedes,@gathaguedes,2022-10-24T22:51:57.000Z,"Jason Mamoa empenhado em melhorar minha segundona de toda forma! Gostosos com #LulaPresidente20221️⃣3️⃣ 

Lembrando que o Mark Ruffalo também é Lula... Isso mostra uma união inédita da DC e da Marvel! 

#Eleicoes2022",,1,4
CHOQUEI,@choquei,2022-10-22T21:39:17.000Z,AGORA: Neymar e Felipe Neto deixam de se seguir nas redes sociais após divergências políticas. #Eleições2022,1.794,2.171,"48,2 mil"
Leonel Ferreira . ' .,@Prof_leonelfer,2022-10-25T04:14:17.000Z,"ATENÇÃO PATRIOTAS ""FALTAM SOMENTE 5 DIAS PRA VOLTARMOS AS URNAS ELEITORAL .O TWITTER É PARA ONDE AS PESSOAS VEM GUANDO QUEREM ACOMPANHAR E PARTICIPAR DE CONVERSAS SOBRE AS ELEIÇÕES 2022.ESTAMOS JUNTOS PARA GUÊ ESSE DEBATE PÚBLICO SEJA CADA VEZ MAIS RELEVANTE E DE QUALIDADE.(B22 )",1,4,9
TT Azulado,@ttazulado,2022-10-17T11:59:44.000Z,"Faltando  TREZE dias para o 2⁰ turno das Eleições 2022, vale a pena o repost 

A ESTRELA VAI BRILHAR!",,19,65
Cá,@CCunha1964,2022-10-24T22:40:58.000Z,"Basta! 

#Eleicoes2022

*o meu Frederico é muito sábio",3,,9
Esquerda Opressora,@EsqOpressora,2022-10-23T14:11:04.000Z,"Diferença entre os candidatos
ELEIÇÕES 2022",,,
Raphael Deka,@raphael_deka,2022-10-25T15:33:30.000Z,"VOVÔ FELIZ
Parabéns pela bela performance e estamos juntos para colocar os corruptos e vagabundos na cadeia. #raphaeldechichi #Eleicoes2022 #LulaNaCadeia",,1,1
CHOQUEI,@choquei,2022-10-19T19:49:58.000Z,AGORA: Lula da Silva arrasta multidão em caminhada na cidade sulista de Porto Alegre-RS. #Eleições2022,565,4.113,"32,7 mil"
Eleições 2022 - BR,@PesqBR2022,2022-10-20T23:15:45.000Z, IMPRESSIONANTE: MAIS DE UM MILHÃO E QUINHENTOS É A MARCA ATINGIDA NO MOMENTO.,14,54,642
g1,@g1,2022-10-18T13:30:01.000Z,Pressão de pastores por votos em Bolsonaro leva evangélicos a expulsão ou abandono de igrejas em diferentes partes do Brasil http://glo.bo/3MUbTot #g1 #eleições,1.335,4.105,"20,8 mil"
Tony☆,@tonyjosebr,2022-10-16T20:30:52.000Z,"Debate da Band

Eleições 2022 #LulaNaBand

Vamos juntos Brasil!",3,40,77
acervo musas da direita,@musasdireita,2022-10-23T23:00:01.000Z,michele bolsonaro fazendo campanha para jair eleições 2022 pedindo no microfone para deficientes auditivos ouvirem ela e levantarem a mão nós temos dois surdos aqui no meio tem mais algum surdo por levanta vestindo camiseta verde deus patria familia,,1,1
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-17T21:33:56.000Z," IPEC- PRESIDENTE NA REGIÃO NORDESTE

 VOTOS ESTIMULADOS VÁLIDOS

Lula 70,9% 
Bolsonaro 29,1%

O que é o que é?? Dominado pela ARENA durante a Ditadura Militar, mas agora decide a eleição para o Lula. Lembre-se: o Nordeste é petista por gratidão, e não por burrice!!",37,108,676
Repórter Brasil,@reporterb,2022-10-20T19:04:06.000Z,"Várias comunidades indígenas não votaram no 1º turno das eleições 2022. Gostariam, tinham escolhido seus candidatos, mas não puderam sair de suas aldeias. Além de coação, há relato até fechamento de estradas para impedir que indígenas votassem: http://abi.org.br/na-bahia-indigenas-foram-impedidos-de-votar/…",1,55,76
Folha de S.Paulo,@folha,2022-10-19T11:10:03.000Z,Eleições 2022: Tarcísio quer adotar modelo do RJ que acaba com a Secretaria da Segurança,2.023,3.617,7.392
Chris lima,@lima_chris01,2022-10-25T14:44:02.000Z,"O narcoditador da Venezuela deseja que o seu amigo nine vença aqui no Brasil, acorda povo, estamos correndo perigo.
#Eleicoes2022",,,
Rádio Bandeirantes,@RBandeirantes,2022-10-21T21:21:18.000Z,"PARANÁ PESQUISAS: Bolsonaro sobe e Lula cai

Claudio Humberto comenta os resultados do Paraná Pesquisas desta sexta, que mostra altas de Bolsonaro e Tarcísio e quedas de Lula e Fernando Haddad

#Eleições2022",9,15,37
Julieta Rossi Pedrosa #IStandWithUkraine,@julieta_pedrosa,2022-10-25T15:18:39.000Z,O senhor não pode se envolver nas #Eleicoes2022 do Brasil. É muito deselegante e nada diplomático.,1,,1
Sintect Rio de Janeiro,@RJSintect,2022-10-25T17:05:01.000Z,"#Eleições2022 | Mais imposto: Bolsonaro quer acabar com dedução de despesas com Saúde e Educação no IR

Saiba mais: https://sintectrj.org.br/noticias-da-findect/bolsonaro-acabar-deducao-despesas-saude-educacao/…

#SintectRJ #Correios",,,
Cris,@pm23tl,2022-10-21T18:15:37.000Z,"NÃO MEXE NO MEU SALÁRIO!
#Eleicoes2022 
#LulaPresidente1⃣3️⃣",1,3,11
Isaias de Maranhão,@MaranhaoIsaias,2022-10-22T16:39:16.000Z,"ISAÍAS 
Eleições 2022

Caminhada com Lula em Venda Nova à Ribeirão das Neves, Minas Gerais. Região Metropolitana de Belo Horizonte",1,1,15
Folha de S.Paulo,@folha,2022-10-19T02:09:02.000Z,Eleições 2022: PM levou 8 anos para implantar câmeras na farda que Tarcísio ameaça retirar,94,152,592
Emir Sader,@emirsader,2022-10-24T00:03:10.000Z,"Ipec em SP: Tarcísio tem 46%, e Haddad, 41% | Eleições 2022 em São Paulo | G1",284,458,1.918
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-24T21:49:09.000Z," IPEC- PRESIDENTE NO NORDESTE

 VOTOS VÁLIDOS

Lula 72% 
Bolsonaro 28%

Essa projeção, apesar de ter errado o número de votos totais, acertou em cheio o quantitativo dos válidos!!",10,24,218
O POVO,@opovo,2022-10-24T23:40:00.000Z,"Liderados por Tasso, empresários defendem voto em Lula ""em defesa da democracia""

#Eleições2022 #Eleições2022opovo",21,34,242
Gemas Crypto Anonymous,@GemasCrypt0,2022-10-17T01:31:13.000Z,"Área queimada do bioma Amazônia 
#Eleicoes2022",,1,6
Portal R7.com,@portalR7,2022-10-24T01:22:11.000Z,Presidente Bolsonaro diz que não vai propor regulação da mídia https://r7.com/1i9Z #R7 #portalr7 #SabatinaNaRecord #Eleições2022 #OVotoNaRecord,108,317,1.556
Esquerdista de Direita,@LeftDeRight,2022-10-20T21:10:53.000Z,"Nunca vão nos calar! #BoraBrasil

#NaoACensuradDoPT 
#Eleicoes2022 
#Bolsonaro22",,3,12
A voz do povo!!!!,@AndreCostaTeix1,2022-10-20T20:47:24.000Z,"Cara do Alexandre de Moraes qd negaram o relatório da auditoria das urnas.
#CENSURA 
#Eleiçoes2022",,,4
Instituto Veritá,@InstitutoVerit1,2022-10-21T23:07:00.000Z,"Eleitorado dividido na disputa ao governo do #Sergipe. É o que mostra a pesquisa do #InstitutoVeritá divulgada hoje. Fábio e Rogério Carvalho disputam o 2o turno. 
Essa é a primeira rodada de pesquisa do Instituto neste 2o turno no Sergipe. 

#Eleiçoes2022",1,19,100
Gemas Crypto Anonymous,@GemasCrypt0,2022-10-17T01:29:50.000Z,"Taxa de assassinatos no Brasil  
#Eleicoes2022",1,,4
Gemas Crypto Anonymous,@GemasCrypt0,2022-10-17T01:30:14.000Z,"Desmatamento floresta amazônica 
#Eleicoes2022",,,3
igor limas,@igorlimas3,2022-10-22T15:54:58.000Z,BOLSONARO PEDÓFILO #ForaBolsonaro #gado #Genocidal #Eleicoes2022 E BEM COMO SAO OS GADO DESSE PRESIDENTE,,3,5
Erivan Sales,@ERIVANSALESDEA1,2022-10-21T22:35:37.000Z,"1
ELEIÇÕES 2022
Instituto Veritá que aponta Bolsonaro na frente deu vitória de Aécio contra Dilma em 2014",,3,6
CANAL do ALONSO % #VotoNulo,@CANAL_do_ALONSO,2022-10-22T03:46:31.000Z,"#Eleicao2022 

DEIXANDO DE SEGUIR   

O PT É UMA ORGANIZAÇÃO CRIMINOSA !

E O LULA É LADRÃO !

#Eleicoes2022",1,5,5
Eleições 2022 - BR,@PesqBR2022,2022-10-22T00:04:24.000Z," PESQUISA PRESIDENCIAL NO ESTADO DO RIO GRANDE DO SUL (RS) - PARANÁ PESQUISAS, 21/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 57,4%
LULA (PT): 42,6%

 ELEITORES: 8.593.469

 VOTAÇÃO NO PRIMEIRO TURNO:

BOLSONARO (PL): 48,89%
LULA (PT): 42,28%",48,214,1.439
Ícaro Carvalho,@icarofsa85,2022-10-25T01:55:45.000Z,"A casa caiu para o PT! #Eleições2022, #OGlobonasEleicoes",1,8,14
Folha de S.Paulo,@folha,2022-10-19T21:59:47.000Z,"DATAFOLHA EM SP #eleicoes2022 

Tarcísio tem 49%, e Haddad, 40%; indecisos são 3%, e brancos e nulos, 8%.

Considerando os votos válidos, o bolsonarista marca 55% ante 45% do petista. Leia em: https://mla.bs/20646068 |Assine a Folha: http://folha.com/assinenotwitter",86,85,156
Chris lima,@lima_chris01,2022-10-25T14:35:48.000Z,"Pra quem ainda dúvida que cpx significa cupinxa “parceiro do crime”
Acordada Brasil.
#eleicoes2022",,,
Elcimar Lopes,@Simarlp,2022-10-21T00:41:44.000Z,"Eleições 2022
Tá mais ou menos assim kkkkkk

#BolsonaroReeleito 22",,,
Bastidores da Politica 24h,@24h_bastidores,2022-10-24T02:21:49.000Z,"Será que o Bolso$ro é o próximo? 

#maldicaodomalafaia #ForaBolsonaroMentiroso #Eleicoes2022",,,
Estadão,@Estadao,2022-10-22T18:30:00.000Z,"Em reunião com prefeito de Natal, empresários sugerem prática de assédio eleitoral em favor de Bolsonaro; leia no Feed Estadão #Eleicoes2022 https://bit.ly/3DjGyZ4",112,307,617
CHOQUEI,@choquei,2022-10-22T20:51:11.000Z,"VEJA: Faltando 29 dias para a Copa do Mundo, Neymar diz: “Seria tudo maravilhoso, né? Bolsonaro reeleito, Brasil campeão e todo mundo feliz”. #Eleições2022",1.653,1.788,5.218
Folha de S.Paulo,@folha,2022-10-16T20:26:03.000Z,Eleições 2022: YouTube remove entrevista em que Bolsonaro fala de venezuelanas,335,210,999
Eleições 2022 - BR,@PesqBR2022,2022-10-22T21:12:46.000Z, SUPER LIVE: MAIS UMA VEZ PRESIDENTE BOLSONARO ULTRAPASSA O EX-PRESIDENTE LULA EM LIVE.,194,708,5.637
