Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
CHOQUEI,@choquei,2022-10-26T15:49:41.000Z,"AGORA: Pedro Sanchez, presidente da Espanha, declara apoio a Lula no segundo turno. Sanchez afirma que lula é uma voz contra o ódio. #Eleiçoes2022",313,3.432,"28,4 mil"
Lil MarcoM,@marcosmore,2022-10-22T14:25:17.000Z,"Três coisas que eu NÃO AGUENTO MAIS:

- Eleições 2022
- Vídeos de Jade Picon atuando
- Tuítes de Flora Matos brigando sozinha",132,"11,2 mil","52,6 mil"
João Henrique da Fonseca,@JHFonseca,2022-10-27T02:43:14.000Z,"Está cada vez mais claro que o Brasil não é uma democracia. Desde o fim da ditadura, um partido só (com vários subpartidos) governou o país. Por isso não havia perseguição nem censura. Elas não eram necessárias. Em 2018 isso mudou e o sistema entrou em histeria. #eleicoes2022",8,45,204
Felipe Castanhari,@FeCastanhari,2022-10-16T15:23:25.000Z,"A verdade difícil de aceitar é que não existe vídeo capaz de tirar voto do Bolsonaro. 
Mesmo se ele aparecesse em um vídeo espancando crianças, ainda não perderia votos. Seus apoiadores questionariam “o que essas crianças esquerdistas fizeram para irritar o capitão?”",6.708,"45,5 mil","231,8 mil"
CHOQUEI,@choquei,2022-10-26T03:07:47.000Z,"VEJA: MC Poze do Rodo reiterando seu apoio a Lula neste segundo turno:

“Cada um tem o direito de ser o que quiser, e eu sou Lula”. #Eleições2022",1.397,"12,6 mil",77 mil
Eleições 2022 - BR,@PesqBR2022,2022-10-27T14:53:33.000Z," PESQUISA PRESIDENCIAL NACIONAL - INSTITUTO GERP, 27/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

Bolsonaro (PL): 52% (+3)
Lula (PT): 48% (-3)

 ELEITORES EM 2022: 156.454.011",394,1.995,7.580
cafecomferri,@cafecomferri,2022-10-27T15:10:08.000Z,"Olha o absurdo: O GLOBO

Clica aqui:",899,927,4.470
Instituto Veritá,@InstitutoVerit1,2022-10-26T16:25:35.000Z,"O Instituto Veritá, com base na última pesquisa divulgada na terceira semana do 2o turno, demonstra como está a dinâmica da opinião dos eleitores em cada estado brasileiro.

#Eleicoes2022 
#presidente
#SegundoTurno",126,1.379,4.061
CHOQUEI,@choquei,2022-10-27T11:37:12.000Z,"ABSURDO: Bolsonarista agride idosos em bandeiraço para Lula, na Asa Norte em Brasília. #Eleicoes2022",240,668,4.126
Metrópoles,@Metropoles,2022-10-27T16:34:45.000Z,"“Se o partido não mandar, não há o que disponibilizar”, diz Moraes sobre inserções eleitorais.

Presidente do TSE reforçou que envio e fiscalização da exibição das propagandas dos candidatos é responsabilidade das coligações.

#Eleicoes2022",49,136,582
