Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Canibal Bandido,@canibalBandido,2022-10-26T02:57:23.000Z,"Essa gente do mal. 
Janones eu autorizo. E pra não esquecer é fora bolsonara/Bolsonaro.
Vai chorar na Jovem Pan #Eleicoes2022",7,54,147
Carla Zambelli B22 T10,@Zambelli2210,2022-10-25T18:54:25.000Z,"O aplicativo Pardal recebe denúncias de irregularidades sobre as Eleições 2022, mas 'inusitadamente' só não se pode denunciar o PARTIDO DOS TRABALHADORES, PT!

Entramos com as medidas cabíveis e estamos aguardando resposta! Acompanhe nossas redes para mais informações!",511,3.295,8.453
Sadrack Vanderley,@SadrackVanderl1,2022-10-26T13:32:59.000Z,"O silêncio do consórcio de imprensa é impressionante, não se ver um cobertura completa sobre a fraude nas eleições.

GRAVÍSSIMO!

  Apenas a 
@JovemPanNews
 está cobrindo com detalhes.

#radiolao 
#Eleições2022 
#BolsonaroReeleito2️⃣2️⃣",,17,22
Eleições 2022 - BR,@PesqBR2022,2022-10-24T12:14:19.000Z," PESQUISA PRESIDENCIAL NACIONAL - INSTITUTO BRASMARKET, 24/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

Bolsonaro (PL): 53,3%
Lula (PT): 46,7%

 ELEITORES EM 2022: 156.454.011",2.845,5.284,"23,3 mil"
Janaína,@Janainavis,2022-10-26T14:06:55.000Z,"Momento histórico no Brasil, fraude nas eleições 2022. Agora me diga uma coisa: quem vai investigar o TSE? #Eleicoes2022 #TSEvergonhanacional",,3,4
CHOQUEI,@choquei,2022-10-21T01:37:26.000Z,AGORA: Neymar compartilha conteúdo falso sobre as eleições e tem stories censurado no instagram. #Eleições2022,3.542,"13,6 mil","115,2 mil"
Mário Adolfo Filho,@marioadolfo,2022-10-24T21:41:51.000Z,"Em Manaus as pessoas não estão mais com medo de mostrar apoio a 
@LulaOficial
. Falta pouco. #Eleiçoes2022",223,1.427,7.674
EUGENIO M SANGIORGI,@eugeniomsangior,2022-10-26T06:12:05.000Z,"ELEIÇÕES 2022 -""A CENSURA""
https://youtu.be/zNXsEsMfPXo",1,4,8
Contagem Regressiva!,@ContadorQueda,2022-10-26T04:29:01.000Z,"Faltam 4 dias, 22 horas e 29 minutos para o 2º turno.

Faltam 67 dias, 12 horas e 30 minutos para o fim do governo do Ogro.

#Eleicoes2022 AUDITORIA DE TAUBATÉ",4,18,44
Joaquin Teixeira,@JoaquinTeixeira,2022-10-22T15:07:08.000Z, #Eleicoes2022 Katy Perry declara apoio a reeleição de Jair Messias Bolsonaro. A pop star norte americana declarou que ama o Brasil fazendo 22 com as mãos. Leia mais  http://t.me/teixeirajoaquin #EquipeJT ,997,6.516,"29,3 mil"
Eleições 2022 - BR,@PesqBR2022,2022-10-19T01:54:28.000Z, PRESIDENTE JAIR BOLSONARO AO LADO DE LIDERANÇAS POLÍTICAS HOJE A NOITE EM COMÍCIO NA CIDADE DE MONTES CLAROS/MG.,46,502,2.863
,@Edi_sillva,2022-10-26T14:39:53.000Z,"Quando o povo acordar vai ser tarde, se acordar um dia. Pra min quem vota no lula depois de todo o esforço do povo Brasileiro pra tirar o pt do poder e marionete.

Lula lá  drão
#Eleicoes2022",,,
PG,@Pauloguiresende,2022-10-25T14:58:05.000Z,A terceira via que o povo tanto pediu tá aí. A hora de mudar é agora! #Eleicoes2022,3,5,46
g1 RS,@g1rs,2022-10-24T18:11:12.000Z,PT do RS declara apoio a Eduardo Leite e recomenda 'voto crítico' no 2º turno das eleições 2022  http://glo.bo/3gCIGCg #g1RS,59,157,1.137
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-25T21:51:41.000Z," DATAFOLHA- PROJEÇÃO PRESIDENTE

 VOTO ESTIMULADO

Lula 50% (+1%)
Bolsonaro 45% (=)

  VOTOS VÁLIDOS

Lula 53% 
Bolsonaro 47%

Amanhã faremos as projeções do desempenho dos candidatos nos estratos sociais da mais importante pesquisa sobre as eleições 2022!",30,77,742
,@midiatoflod,2022-10-24T16:58:04.000Z,Jennie e Rose pulando enquanto reagem a Casimiro tendo o Tweet mais engajado das eleições 2022 em apoio ao Lula.,,20,95
PABLO TIPS,@PablooTipster,2022-10-25T19:38:10.000Z,"Bet do meu parceiro Tandy.

E aí? Ele tá no valor?

#Eleicoes2022 #LulaPresidente1⃣3⃣ #BolsonaroReeleito",32,7,158
Samuel,@samuelribvaz1,2022-10-25T20:34:38.000Z,Vai chorar na Jovem Pan. #LulaPresidente20221️⃣3️⃣ #Eleicoes2022  VOU DE LULA,,15,31
Nelson,@NelsonSiIveira,2022-10-25T20:19:18.000Z,"Essa mulher deve achar q o povo é otário, não é possível!

Ela é um show de hipocrisia!

#Eleicoes2022",,1,5
CHOQUEI,@choquei,2022-10-21T16:38:58.000Z,"AGORA: Lula da Silva expõe uma de suas propostas de um possível governo: 

“Quem ganha até 5 mil reais não vai mais pagar imposto de renda. Vamos parar de descontar o imposto de gente de classe média e cobrar dos muito ricos.” #Eleições2022",1.707,5.839,"67,1 mil"
J4YJAY,@EOJ4YJAY,2022-10-26T03:22:53.000Z,Onyx e Eduardo Leite debatendo #riograndedosul #Eduardoleite #onyx #Eleicoes2022,1,4,6
Hacker Real,@hacker_real1,2022-10-23T20:00:08.000Z,"#Eleições2022 
Quem vai ser o Presidente do Brasil? ",225,3.253,3.383
Luana Darby,@luanadarby_,2022-10-25T23:36:05.000Z,FINALMENTE: Governador eleito do Amapá Clécio Luis declara seu apoio a #Lula13 e a importância de exercer o voto no segundo turno das eleições 2022.,,2,6
Gabriel Zanlorenssi,@gzanlorenssi,2022-10-22T18:28:51.000Z,"Qual o bairro + bolsonarista do Brasil? 

Bolsonaro teve + de 90% dos votos em pelo menos 28 bairros/localidades, maioria no sul

Quer ver sua cidade? Criei uma planilha com resultados para mais de 50 mil bairros, de todos os municípios, pela definição do TSE

#eleicoes2022",165,643,2.632
André 9.666K Patriotas amigos. SDV,@andrepiedade1,2022-10-24T23:59:03.000Z,"Fábio farias solta a maior bomba das eleições 2022, assistam e vejam a covardia.",20,75,174
LULA,@MundoLula13,2022-10-17T20:17:57.000Z,João Guilherme desabafou em seu Twitter após Leonardo declarar apoio ao Bolsonaro. #Eleicoes2022,52,228,2.058
UpdateCharts,@updatecharts,2022-10-24T21:13:11.000Z,"Em nova pesquisa IPEC, Lula mantém os 54% dos votos válidos, enquanto Bolsonaro tem 46%. #Eleiçōes2022",39,119,1.033
Rose Nascimento,@roseaguia,2022-10-25T16:21:12.000Z,"Teatro tuca ficou pequeno 
@LulaOficial
 24/10 Dia 30 éeeeee 13 #Eleicoes2022",,,
CHOQUEI,@choquei,2022-10-25T19:06:30.000Z,"VEJA: O escritor Walcyr Carrasco deixou uma crítica aos apoiadores do Bolsonaro no instagram:

“Me alivia saber que ninguém que admiro intelectualmente votará em Bolsonaro”. #Eleições2022",118,186,3.441
Eleições 2022 - BR,@PesqBR2022,2022-10-22T13:00:18.000Z," PESQUISA PRESIDENCIAL NO ESTADO DE MINAS GERAIS (MG) - INSTITUTO FUTURA, 22/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 53,5%
LULA (PT): 46,5%

 ELEITORES EM 2022: 16.290.870

 VOTAÇÃO NO PRIMEIRO TURNO:

LULA (PT): 48,29%
BOLSONARO (PL): 43,60%",859,2.195,8.550
Eleições 2022 - BR,@PesqBR2022,2022-10-22T21:12:46.000Z, SUPER LIVE: MAIS UMA VEZ PRESIDENTE BOLSONARO ULTRAPASSA O EX-PRESIDENTE LULA EM LIVE.,194,707,5.650
João Henrique da Fonseca,@JHFonseca,2022-10-25T15:10:39.000Z,"CALMA, PESSOAL, ESTAMOS TODOS NO MESMO BARCO! #eleicoes2022",1,4,37
KrystianeSPM,@KrystianeSPM,2022-10-26T09:59:11.000Z,"Eu sou 
@BruMarquezine
  #BomDiaBrasil #Eleições2022",1,,1
Fonseca ᶜ ʳ ᵇ,@davidfonseck,2022-10-26T00:51:30.000Z,"Não consigo enxergar Jesus andando armado, disseminando ódio e desprezando pobres. Os valores cristãos andam bastante invertidos por aqui.

#Eleicoes2022 #BolsonaroNuncaMais",,1,1
Carbon Brief,@CarbonBrief,2022-10-21T13:25:03.000Z,"Analysis: A Bolsonaro election loss could cut Brazilian Amazon deforestation by 89% | 
@Josh_Gabbatiss
 w/ comment from 
@carlosrittl
 @brenda_brito
 @GraceIara
Read here: https://bit.ly/3VMw5MP 

#Eleicoes2022 #Brazil #BrazilElection",,20,26
Eleições 2022 - BR,@PesqBR2022,2022-10-19T14:33:23.000Z," PESQUISA PARA O GOVERNO DO ESTADO DE SÃO PAULO (SP) - INSTITUTO REAL TIME BIG DATA, 19/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

TARCÍSIO (REP): 58% (+1)
HADDAD (PT): 42% (-1)

 ELEITORES EM 2022: 34.667.793",148,348,2.412
Secretaria de Segurança Pública e Defesa Social,@SegupPara,2022-10-26T14:53:19.000Z,Operação Eleições 2022 vai mobilizar mais de 8 mil agentes de segurança no Pará. Leia aqui: https://segup.pa.gov.br/noticias/opera%C3%A7%C3%A3o-elei%C3%A7%C3%B5es-2022-vai-mobilizar-mais-de-8-mil-agentes-de-seguran%C3%A7a-no-par%C3%A1…,,,
Grace Rocha,@GracaNenhuma88,2022-10-25T20:09:32.000Z,"Acabei de testar não tem partido PT podem ver!!!
Que isso??? 
#Eleicoes2022",6,4,5
EUGENIO M SANGIORGI,@eugeniomsangior,2022-10-26T13:47:09.000Z,"ELEIÇÕES 2022 - URGENTE 

A QUADRILHA ESTÁ ARMADA - PERIGO À VISTA
https://youtu.be/YNltZYtTEVM",2,,1
MISTER 22 HOLD .,@Rodrigonf17,2022-10-23T15:37:43.000Z,"Mito fecha com Mito.22 
@neymarjr
 @jairbolsonaro
 #brasilcombolsonaro22 #Brasil #SuperLiveBolsonaro22 #Neymar #Eleicoes2022 juntos somos mais fortes. ",,6,16
DIGO VERDADES,@SOU_CR1STAO,2022-10-25T20:25:11.000Z,"Divulguem o máximo... isso faz com que os desavisados e isentos conheçam a verdade.... Explodam isso nas redes...

Messi
Real Madrid
#Eleicoes2022",,3,2
xico sá,@xicosa,2022-10-25T09:26:35.000Z,"Presidente defende o assediador sexual da Caixa!
Bolsonaro diz que não há 'depoimento contundente' contra presidente da Caixa, afastado por assédio sexual | Eleições 2022 | Valor Econômico",106,718,1.612
Odnalda Whigson Fênix,@OdnaldaW2,2022-10-24T01:49:25.000Z,"ELEIÇÕES
            2022
O VOTO DA RECORD 
.
.
A cor do 2022",9,55,171
Metrópoles,@Metropoles,2022-10-21T16:36:01.000Z,"Em Minas, Lula critica Zema. “Ele fingia não ter candidato a presidente. Depois de eleito, caiu a máscara. Ele é bolsonarista.”

Candidato a presidente pelo PT deu orientação a seus apoiadores. “Digam para ele que vocês já têm candidato.”

#Eleicoes2022",144,341,1.492
Sr. Estranho,@eduardoirineu,2022-10-25T14:50:15.000Z,"A campanha de 
@MariliaArraes
 ainda não percebeu que 
@raquellyra
 não precisa de padrinho pra se escorar. #Raquel45 é uma nova liderança que une. Por isso, tô com 
@LulaOficial
 e voto em 
@raquellyra
. E assim serão mais de 3milhoēs de pernambucanos
#debatetvjornal 
#Eleicoes2022",2,14,108
Éder Dalcin,@ederdalcin,2022-10-25T18:54:02.000Z,"Essa é pra galera que pensa que os alertas são “fantasia da cabeça dos bolsominions”! Matéria no esquerdUOL!

Reflitam um pouco, e usem a cabeça e não o estômago! 

Não é possível que possamos entregar o país a um movimento que promete picanha, costela e cerveja!

#eleicoes2022",,,
Eduardo,@Eduardo22066338,2022-10-26T14:44:36.000Z,... em meio ao maior escândalo judicial da república ; Lava jato #Eleições2022 . Quem se fode é o povo brasileiro mais uma vez na #História a Produção tirando uma com a minha cara . #VivaoSuS  https://lula.com.br/orcamento-secreto-de-bolsonaro-maior-caso-de-corrupcao-da-historia/…,,,1
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-24T19:14:37.000Z," IPEC- PROJEÇÃO PRESIDENTE NO NORDESTE

 VOTO ESTIMULADO

Lula 70% (+2%)
Bolsonaro 27% (-1%)

 VOTOS VÁLIDOS

Lula 72%
Bolsonaro 28%",210,1.070,5.266
BBC News Brasil,@bbcbrasil,2022-10-26T06:11:55.000Z,"""Eu nem olhava esse status do WhatsApp, mas meus amigos disseram que eu deveria usar"": ferramenta cresce nas eleições",2,8,38
CHOQUEI,@choquei,2022-10-20T02:04:35.000Z,"ATENÇÃO: Procurado pelo jornalista Renato Souza, TSE informa que não houve decisão no processo envolvendo o pastor bolsonarista André Valadão e postagens sobre Lula. O pregador fez uma retratação por conta própria e mente quando diz que foi obrigado pela justiça. #Eleições2022",555,3.521,"24,8 mil"
Metrópoles,@Metropoles,2022-10-25T16:51:34.000Z,"Cantor de Tropa de Elite proíbe Bolsonaro de usar música em campanha.

Trilha sonora de filme sobre milícias tem sido usada por apoiadores do presidente e candidato à reeleição. #Eleições2022

Leia: https://cutt.ly/WNpieeC",33,45,383
uma ariana,@allanacalaca,2022-10-17T21:56:32.000Z,Em 2026 meu voto é dela  #SouSimoneVotoLula #Eleicoes2022,9,20,198
Hummm,@Pensaundo,2022-10-26T12:54:57.000Z,"O Brasil que eu quero, é aquele com TANTO emprego, que quando a pessoa reclamar, a gente possa virar e falar:
_ Não trabalha pq não quer!

#ihaveadream #Eleicoes2022",,,1
UOL Notícias,@UOLNoticias,2022-10-25T22:09:11.000Z,"IPEC GOVERNO SP: 2º turno - Tarcísio 46%, Haddad 43% dos votos totais #Eleições2022 ",265,199,1.233
Cris,@pm23tl,2022-10-21T18:15:37.000Z,"NÃO MEXE NO MEU SALÁRIO!
#Eleicoes2022 
#LulaPresidente1⃣3️⃣",1,3,11
Will,@Will_cmz,2022-10-25T13:20:29.000Z,"Nunca foi tão fácil escolher!

Bolsonaro • Lula #Eleicoes2022",,,4
Juvenal Caon,@juvenalcaon,2022-10-24T14:40:59.000Z,NÃO FUZILEM MEU SALÁRIO LULAPresidente2022 FORA BOLSONARO Roberto Jefferson #LULAPresidente20221⃣3⃣  #NÃOFUZILEMMEUSALÁRIO #Eleições2022,,9,5
Folha de S.Paulo,@folha,2022-10-20T02:20:02.000Z,Eleições 2022: Plano de Guedes prevê salário mínimo e aposentadoria sem correção pela inflação passada,682,2.701,5.821
J.Coelho,@JoelCoelhoSilv1,2022-10-26T14:21:04.000Z,Todos aguardavam que o TSE no comando do Xandão ia ser um papelão nas eleições 2022,,,
@diariodenotícia,@diariodenotícia,2022-10-25T02:52:57.000Z,Gusttavo Lima tem 3 shows cancelados na Bahia após declarar apoio a Bolsonaro. #eleições2022 #gustavolima,,1,9
Esquerdista de Direita,@LeftDeRight,2022-10-20T21:10:53.000Z,"Nunca vão nos calar! #BoraBrasil

#NaoACensuradDoPT 
#Eleicoes2022 
#Bolsonaro22",,3,12
acervo musas da direita,@musasdireita,2022-10-23T23:00:01.000Z,michele bolsonaro fazendo campanha para jair eleições 2022 pedindo no microfone para deficientes auditivos ouvirem ela e levantarem a mão nós temos dois surdos aqui no meio tem mais algum surdo por levanta vestindo camiseta verde deus patria familia,,1,1
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-25T22:04:27.000Z,"O canal mais mentiroso do Brasil teve que afastar um jornalista por mentir ""em nome da verdade""!",2,5,52
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-24T21:49:09.000Z," IPEC- PRESIDENTE NO NORDESTE

 VOTOS VÁLIDOS

Lula 72% 
Bolsonaro 28%

Essa projeção, apesar de ter errado o número de votos totais, acertou em cheio o quantitativo dos válidos!!",10,28,238
Fabiano LIVRE,@dfpbiri,2022-10-23T13:24:24.000Z,"JINGLE do Pres. Bolsonaro 
#CapitãoDoPovo 
Baixa e compartilha!!
#Eleições2022",2,41,57
Éder Dalcin,@ederdalcin,2022-10-25T18:57:11.000Z,"Dia trinta mesmo não amando o Bolsonaro vote 22 pra presidente, por que é melhor criticar tendo emprego e renda do que se alimentando dos lixões como nossos irmãos argentinos. 

#eleicoes2022 #voto",,,
Lula Nunca Mais,@LulaNuncaMais22,2022-10-23T17:10:59.000Z,"NINGUÉM VAI COMENTAR NADA SOBRE ESSA FOTO?

LULA APERTANDO A BUNDA DE UMA CRIANÇA EM PLENO COMÍCIO!!

PENA QUE A MIDIA VAI ABAFAR ISSO COM O CASO DO ROBERTO JEFFERSON

COMPARTILHEM O MÁXIMO!!

#Eleicoes2022 #SuperLiveComBolsonaro22 #robertojefferson",2,11,17
Gorfando Verdades,@gorfo_verdades,2022-10-25T13:01:34.000Z,"“Sou cristão e voto 13!”

Mesmo porque Lula assinou a lei da LIBERDADE RELIGIOSA.

#Eleicoes2022",,1,1
Fernando kabulozo,@Kabulozo1717,2022-10-24T16:38:25.000Z,"Da Séries ""Eleições 2022""

Episódio: O Fujão
Sinopse: O Cara que está constantemente fugindo.",,1,2
Suzi Sualinda,@suzisualinda,2022-10-22T13:10:02.000Z,DEIXA O LULA CHEGAR PRA VC PODER VOLTAR A COMPRAR #Eleicoes2022 #LulaPresidente1⃣3️⃣,,,1
CHOQUEI,@choquei,2022-10-18T19:30:51.000Z,"ATENÇÃO: Lula da Silva não irá ao debate do SBT, sendo assim, a emissora fará uma entrevista com 1 hora de duração com Jair Bolsonaro. #Eleições2022",1.797,2.253,"30,3 mil"
Estadão,@Estadao,2022-10-24T21:16:41.000Z,"Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via 
@EstadaoPolitica
) #Eleicoes2022 https://bit.ly/3zdzESK",1.075,1.137,6.374
Elcimar Lopes,@Simarlp,2022-10-21T00:41:44.000Z,"Eleições 2022
Tá mais ou menos assim kkkkkk

#BolsonaroReeleito 22",,,
EKAF NEWS,@ekafnewss,2022-10-25T17:11:47.000Z,"AGORA | Após um longo passeio com sua cachorrinha Dandara, Bolsonaro é hostilizado na saída de banheiro Unissex em shopping no Rio de Janeiro: ""Você não é bem vindo"", — diz sorveteira da Kibom.
#Eleicoes2022",,,
Naty Rocha,@brasil_felix,2022-10-24T01:31:17.000Z,"Conta aí, onde você vai estar?
#BolsonaroPresidente22 #bolsonaroreeleito22
#eleicoes #Eleiçoes2022 #Bolsonaro22 #Brasil",5,,13
#STFDeuGOLPE,@New_Delia,2022-10-25T20:46:14.000Z,Só nessa matéria dá pra listar pelo menos 3 acertos do Pontes nas lives Eleições 2022.,1,,4
Real Pesquisas,@real_pesquisas,2022-10-24T23:16:52.000Z,"Reta final última enquete antes das eleições. Em quem você vai votar ?
#Eleiçoes2022",,8,8
CHOQUEI,@choquei,2022-10-22T20:33:44.000Z,"AGORA: Em “super live” com Bolsonaro, Neymar diz que os valores do candidato são iguais aos dele e da família. #Eleições2022",1.601,2.788,4.758
Cristiano T Carvalho,@ctcarvalho76,2022-10-22T14:14:24.000Z,"Mais uma da série #CENSURA essa Xandão.

#AcordaBrasil #Eleicoes2022
#LulaNuncaMais
#PTNuncaMais #PTNao #PTOrganizacaoCriminosa",1,2,2
cavalo.di.troia,@cavaloditroia,2022-10-24T09:54:43.000Z,"#eleições2022  #robertojefferson  #Bolsonaro 

Roberto Jefferson >> armado e perigoso
População armada dá nisso !
Quem ganha com a liberação de armas a civis são somente os bandidos !
É oficializar a posse de armas aos bandidos !",,2,2
A voz do povo!!!!,@AndreCostaTeix1,2022-10-20T20:47:24.000Z,"Cara do Alexandre de Moraes qd negaram o relatório da auditoria das urnas.
#CENSURA 
#Eleiçoes2022",,,4
João Henrique da Fonseca,@JHFonseca,2022-10-24T22:54:03.000Z,"***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE MIL HORAS, NÃO EXIBIDAS EM RÁDIOS NO NORDESTE.
.
Estão dadas as condições para o caos total após as eleições de domingo. #Eleicoes2022",22,125,575
CHOQUEI,@choquei,2022-10-19T16:23:10.000Z,AGORA: Prefeito de São Paulo não vai fornecer transporte gratuito para eleitores no dia do segundo turno. #Eleições2022,226,485,5.105
Emanuel ˢᵖᶠᶜ | ELEIÇÕES 2022,@MundoEmanuel4,2022-10-26T09:44:12.000Z,Deixando aqui as estratificações por região do PoderData pra vocês rirem bastante. Kkkkkkkkkkk,5,3,12
Metrópoles,@Metropoles,2022-10-25T23:25:05.000Z,"Bolsonaro envia ao TSE supostas provas de que teve menos inserções em rádios.

Nesta semana, campanha do presidente alegou que rádios do país deixaram de veicular ao menos 154 mil inserções do candidato à reeleição. #Eleições2022 

Leia: https://cutt.ly/bNaeyc8",262,95,416
Eleições 2022 - BR,@PesqBR2022,2022-10-22T01:14:22.000Z," PESQUISA PRESIDENCIAL NO ESTADO DO AMAZONAS (AM) - INSTITUTO CM7, 21/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 53,5%
LULA (PT): 46,5%

 ELEITORES EM 2022: 2.647.748

 VOTAÇÃO NO PRIMEIRO TURNO:

LULA (PT): 49,58%
BOLSONARO (PL): 42,80%",132,331,2.043
Gemas Crypto Anonymous,@GemasCrypt0,2022-10-21T02:58:48.000Z,"A ministra Cármen Lúcia afirmou, durante julgamento da decisão que suspendeu a monetização de canais de direita e impediu a exibição de um documentário, que esse tipo de decisão 
“pode ser um veneno ou um remédio”
Brasil paralelo censurado! 

#Eleiçoes2022 #CensuraNao",1,,7
Gutu,@gutugurgel_,2022-10-24T17:27:07.000Z,"Belo Horizonte, irá ter passe livre no dia das eleições. Vitória  #bh #Eleicoes2022",,,3
pale blue alvs ✧,@neewalvs,2022-10-22T18:32:13.000Z,Eleições 2022 segundo Nando Moura:,2,,3
Eleições 2022 - BR,@PesqBR2022,2022-10-19T16:06:38.000Z," PESQUISA PRESIDENCIAL NO ESTADO DO MATO GROSSO DO SUL (MS) - INSTITUTO VERITÁ, 19/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 61%
LULA (PT): 39%

 ELEITORES EM 2022: 1.996.510",70,365,1.840
A Patricia,@patric_cost,2022-10-25T18:11:24.000Z,Loola lalau diz que vai regulamentar os meis de comunicação e ainda diz que o reporter tem que apoiar. Esse é o mundo de narnia dela #Eleicoes2022,,,
Central Eleitoral,@CentralEleicoes,2022-10-24T03:00:01.000Z, ATENÇÃO: Faltam 6 DIAS para o 2º turno das #Eleições2022,139,270,2.372
Folha de S.Paulo,@folha,2022-10-21T12:08:22.000Z,"#Eleições2022 | 'Não olhe para meu marido, olhe para mim que sou uma serva do Senhor', diz Michelle a evangélicas. Primeira-dama falou na igreja de Malafaia e contou que teve depressão quando Bolsonaro chegou à Presidência.  Leia em https://bit.ly/3znrWph",1.325,222,691
Verdade dos Fatoz,@VerdadedosFatoz,2022-10-25T12:09:55.000Z,"Nada mais vindo do TSE me surpreende!
#cpx #cupincha #eleicoes2022 #bolsonaro #lula",,1,1
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-25T22:32:07.000Z," IPEC- PRESIDENTE EM PERNAMBUCO

 VOTOS VÁLIDOS

Lula 72% 
Bolsonaro 28%",9,61,509
"¡Ay, Caramba!",@gillyworks,2022-10-25T23:52:00.000Z,"#MulheresComBolsonaro, de que lado está Roberto Jefferson?

O que vocês diriam a um indeciso a esta altura?
#Eleições2022",2,4,3
CAOS yektz,@yektzr6,2022-10-20T00:27:05.000Z,Eleições 2022 e o grupo da família,9,3,60
Folha de S.Paulo,@folha,2022-10-18T17:28:03.000Z,Eleições 2022: TSE concede mais três direitos de resposta para Lula na Jovem Pan,1.067,2.111,"16,4 mil"
O Grande Acordo Nacional,@AcordoGrande,2022-10-26T13:59:03.000Z,"#FraudeNaCampanha

A situação está tomando uma proporção escandalosa e temerária!

O funcionário exonerado hoje pela manhã do TSE, foi até a Polícia Federal prestar um depoimento por temer sua segurança.

#Eleicoes2022",2,,
Emir Sader,@emirsader,2022-10-24T00:03:10.000Z,"Ipec em SP: Tarcísio tem 46%, e Haddad, 41% | Eleições 2022 em São Paulo | G1",283,459,1.924
Estadão,@Estadao,2022-10-24T22:45:00.000Z,"PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via 
@EstadaoPolitica
) #Eleicoes2022",203,491,2.609
