Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Metrópoles,@Metropoles,2022-10-24T22:00:00.000Z," Tweet de 
@Casimiro
 desmentindo montagem bate recorde de curtidas.

Casimiro foi vítima de fake news, nesse domingo (23/10), e aproveitou a ocasião para declarar apoio a Lula (PT) no segundo turno. #Eleições2022

Leia: https://cutt.ly/rNyT4Tr",26,55,328
Eleições 2022 - BR,@PesqBR2022,2022-10-25T15:01:33.000Z," VIRADA? PESQUISAS NOS ESTADOS DO BRASIL MOSTRA CRESCIMENTO DO PRESIDENTE JAIR BOLSONARO EM 15 DELES EM RELAÇÃO AO PRIMEIRO TURNO, JÁ O EX-PRESIDENTE LULA APARECE COM ESTAGNAÇÃO O QUE TERIA BATIDO O SEU TETO. ABSTENÇÕES E REGIÃO SUDESTE SERÁ CRUCIAL PARA DEFINIR AS ELEIÇÕES.",56,261,1.265
Eleições 2022 - BR,@PesqBR2022,2022-10-25T02:21:27.000Z," PESQUISA PRESIDENCIAL NACIONAL - INSTITUTO IFP, DE 17/10 A 21/10:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

Bolsonaro (PL): 51,61%
Lula (PT): 48,39%

 ELEITORES EM 2022: 156.454.011",450,2.491,"10,2 mil"
O POVO,@opovo,2022-10-25T15:15:00.000Z,"Na contagem regressiva para o segundo turno, confira as últimas notícias sobre as Eleições 2022 no O POVO. Pesquisas eleitorais, a disputa presidencial e as análises da principal corrida eleitoral no País. Acesse agora em http://opovo.com.br/eleicoes-2022 #vamosvotar #eleições2022",1,,
CHOQUEI,@choquei,2022-10-17T16:28:19.000Z,"VEJA: ‘Padre’ Kelmon é expulso por crianças num bairro em Bauru-SP, ao fazer campanha para Bolsonaro. #Eleições2022",1.981,"14,7 mil","80,3 mil"
CHOQUEI,@choquei,2022-10-22T19:26:44.000Z,"GRAVE: Campanha do PT de Santa Catarina divulga áudio de Luciano Hang, dono da Havan, pedindo para que Secretário da Fazenda atrase o salário dos professores: “Demita metade. Demita metade dos diabo desses professores”. #Eleições2022",549,7.921,"32,6 mil"
isa,@dailyabtms,2022-10-24T09:24:56.000Z,"Nunca votei no Lula mas dia 30 EU VOU DE LULA  

Contra o terrorismo e fascismo que o bozonarismo representa, contra bandidos como Rob. Jefferson que atira em polícia de fuzil e granada. 

A favor da democracia!

bom dia.
#Eleicoes2022 #LulaPresidente20221️⃣3️⃣",9,505,2.157
Carla Roberta,@minhacarpa,2022-10-25T15:24:05.000Z,É boca de confusão esse candidato . Querendo trazer desordem na nossa nação . ACORDA POVO !!! São anos e anos que ele promete e não cumpre. E são sempre as mesmas promessas.  #LulaNuncaMais #Eleicoes2022,,,
BCharts,@bchartsnet,2022-10-24T19:44:59.000Z," FANFIC EMERGENCY: desesperados, Bolsonaristas estão espalhando uma fake news de que uma balsa teria sido explodida com eleitores. A notícia verdadeira é sobre garimpo ilegal (que Bolsonaro adora). #Eleicoes2022",31,570,2.311
Gabriel Zanlorenssi,@gzanlorenssi,2022-10-22T18:28:51.000Z,"Qual o bairro + bolsonarista do Brasil? 

Bolsonaro teve + de 90% dos votos em pelo menos 28 bairros/localidades, maioria no sul

Quer ver sua cidade? Criei uma planilha com resultados para mais de 50 mil bairros, de todos os municípios, pela definição do TSE

#eleicoes2022",164,643,2.621
Eleições 2022 - BR,@PesqBR2022,2022-10-24T12:14:19.000Z," PESQUISA PRESIDENCIAL NACIONAL - INSTITUTO BRASMARKET, 24/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

Bolsonaro (PL): 53,3%
Lula (PT): 46,7%

 ELEITORES EM 2022: 156.454.011",2.722,5.192,"22,9 mil"
Eleições 2022 - BR,@PesqBR2022,2022-10-22T13:00:18.000Z," PESQUISA PRESIDENCIAL NO ESTADO DE MINAS GERAIS (MG) - INSTITUTO FUTURA, 22/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 53,5%
LULA (PT): 46,5%

 ELEITORES EM 2022: 16.290.870

 VOTAÇÃO NO PRIMEIRO TURNO:

LULA (PT): 48,29%
BOLSONARO (PL): 43,60%",858,2.191,8.533
Estadão,@Estadao,2022-10-24T21:16:41.000Z,"Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via 
@EstadaoPolitica
) #Eleicoes2022 https://bit.ly/3zdzESK",990,1.106,6.185
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-24T19:14:37.000Z," IPEC- PROJEÇÃO PRESIDENTE NO NORDESTE

 VOTO ESTIMULADO

Lula 70% (+2%)
Bolsonaro 27% (-1%)

 VOTOS VÁLIDOS

Lula 72%
Bolsonaro 28%",204,1.044,5.103
BBC News Brasil,@bbcbrasil,2022-10-25T14:17:46.000Z,"Eleições 2022: Lula é 'inteligentíssimo' e Bolsonaro, 'mais autêntico': o que pensa Igor Coelho do podcast Flow
https://bbc.in/3SzgRYR",113,34,147
Leonardo Rafael Fritzen,@oleofritzen,2022-10-25T15:14:17.000Z,"Você contrataria alguém que articulou esquema de corrupção, é amigo de criminosos e faltou a 2 entrevistas de emprego? #Bolsonaro22 #Eleicoes2022",,,
CHOQUEI,@choquei,2022-10-21T01:37:26.000Z,AGORA: Neymar compartilha conteúdo falso sobre as eleições e tem stories censurado no instagram. #Eleições2022,3.543,"13,6 mil","115,2 mil"
Deolane,@gabrielxrss,2022-10-21T23:27:28.000Z," Agora eu quero ver, em que vocês vão votar para presidente nesse segundo turno nas eleições 2022?

(Fav) Deolane: Lula
(RT) Déborah: Jair Bolsonaro

#ForaBolsonaro #Eleições2022 #eleições #TeamDeolane #AFazenda #AFazenda14 #LulaPresidente #Lula13",15,18,430
Gabriel Zanlorenssi,@gzanlorenssi,2022-10-20T12:33:29.000Z,"Saiu pesquisa do Brasmarket hj, o instituto q mais errou no 1° turno. Diferença de 5 pts entre Bolsonaro e Lula

A última antes do 1°t, dava Bolsonaro com 45% e Lula com 30%. Bolsonaro teve 43,2% e Lula 48,4%

Curiosamente, o CADE não falou em investigar em Brasmkt

#Eleicoes2022",73,446,4.681
aapraque,@aapraque,2022-10-25T00:48:38.000Z,É do #BolsonaroReeleito mesmo que vc esta falando? #LulaMenteQueNemSente #LulaMentiroso #lulamente #PTNuncaMais #ptnunca #LulaNuncaMais #LulaNao #Eleicoes2022 #BolsonaroReeleito2️⃣2️⃣ #DomingoÉ22,,1,1
Portal R7.com,@portalR7,2022-10-20T21:43:13.000Z,"MP Eleitoral recomenda ao TSE que reprove contas e mande Haddad devolver R$ 5 milhões 

Órgão diz que petista aplicou o valor de forma irregular durante a campanha presidencial de quatro anos atrás  https://r7.com/JkhT #R7 #portalr7 #Eleicoes2022 #ovotonarecord",74,354,924
Diego Bastos,@diegoaraujobr,2022-10-25T13:50:04.000Z,"Esse presidente prefere responder criminalmente a parar com fakenews, apenas pra confundir o eleitor, principalmente no nordeste.
#Eleicao2022
#Eleicoes2022

Moraes dá 24 h para campanha de Bolsonaro mostrar prova de fraude em rádios 
@UOLNoticias
 @UOL",,,2
Séries Brasil,@SeriesBrasil,2022-10-18T23:19:16.000Z,"Lula: ""Eu acho que o Neymar tá com medo de eu ser eleito e descubra o acordo que o Bolsonaro fez com o pai dele."" #Eleicoes2022",509,4.686,"39,5 mil"
ICL Notícias,@ICLNoticias,2022-10-17T18:22:25.000Z,"A RESPOSTA QUE LULA DEVERIA TER DADO SOBRE QUEM SERÁ O MINISTRO DA ECONOMIA! 

#lula #debate #eleições2022 #eduardomoreira 
@eduardomoreira",4,52,187
Lucas Oberg,@Lucasooberg,2022-10-17T15:05:58.000Z,"ENQUETE ELEIÇÕES 2022 PRESIDENCIAL.

APÓS O DEBATE DE ONTEM 

- 2º TURNO QUEM VOCÊ VOTA ?

 LULA (PT)
 BOLSONARO (PL)
 NULO

#LulaPresidente1️⃣3️⃣ #DebateNaBand #BolsonaroReeleito2️⃣2️⃣ 

 COMPARTILHE ",11,264,4.841
CHOQUEI,@choquei,2022-10-23T15:25:02.000Z,AGORA: Flávio Bolsonaro divulga foto falsa de Casimiro “apoiando” Jair Bolsonaro. #Eleições2022,2.787,13 mil,"102,3 mil"
Josenildo Borges,@JosenildoBorges,2022-10-25T15:17:20.000Z,"Tem como explicar 
@TSEjusbr
 ?
#BolsonaroReeleito #BolsonaroReeleito2️⃣2️⃣ #CensuraNao #CensuraNuncaMais #Eleições2022",,,1
Alissa Pires,@pires_big,2022-10-25T15:16:31.000Z,"Marcel Van Hattem é bom demais! Parabéns, deputado! Pegou a Globo no pulo. Até tentaram melhorar a situação pra eles e só piorou. #Eleicoes2022",,,
CHOQUEI,@choquei,2022-10-17T00:36:22.000Z,"Lula: “Nenhum país te convida pra ir lá, e ninguém quer vir aqui, porque você só envergonha o Brasil”. #Eleições2022",384,8.402,"69,5 mil"
CHOQUEI,@choquei,2022-10-20T12:21:27.000Z,"VEJA: Evangélicos fazem louvor para Bolsonaro em igreja, durante um culto.
#Eleicoes2022",2.697,5.530,7.490
Todo dia um corte do jogandofoddaci sem contexto,@outcontextjf,2022-10-24T12:12:01.000Z,se tem uma coisa que vai influenciar as eleições 2022 é o jogandofoddaci / Jean 2 segundos depois: é cocô mole ,,6,19
Estadão,@Estadao,2022-10-25T00:35:00.000Z,"Romeu Zema: ‘É um equívoco dizer que o Novo virou bolsonarista’ (via 
@EstadaoPolitica
) #Eleicoes2022",854,299,760
Fabiano%,@dfpbiri,2022-10-23T13:24:24.000Z,"JINGLE do Pres. Bolsonaro 
#CapitãoDoPovo 
Baixa e compartilha!!
#Eleições2022",2,41,57
Alexandre P Vaz da Silva 52,@AlexandrePVazd3,2022-10-25T14:56:02.000Z,"Bob Jeff em versão feminina. Ficou muito bom!
#Eleicoes2022",,1,
Pesquisas Eleições 2022,@EleicaoBr2022,2022-10-24T19:04:46.000Z,"PESQUISA ATLAS DE 18 A 22/10:

TOTAIS:
- Lula: 52,0 (+0,9)
- Bolsonaro: 46,2 (-0,3)

VÁLIDOS:
- Lula: 52,9 (+0,5)
- Bolsonaro: 47,1 (-0,5)

#Eleicoes2022",254,776,5.001
rowlobo,@rowlobo,2022-10-24T18:56:54.000Z,"acorda.
só há uma resposta certa.
#eleicoes2022",,,4
Jornal do Commercio,@jc_pe,2022-10-24T21:44:40.000Z,"#Eleições2022 A pedido de Marília Arraes, TRE suspende divulgação de nova pesquisa eleitoral em Pernambuco",113,81,234
Odnalda Whigson Fênix,@OdnaldaW2,2022-10-24T01:49:25.000Z,"ELEIÇÕES
            2022
O VOTO DA RECORD 
.
.
A cor do 2022",9,55,171
Central Eleitoral,@CentralEleicoes,2022-10-24T03:00:01.000Z, ATENÇÃO: Faltam 6 DIAS para o 2º turno das #Eleições2022,139,271,2.369
Metrópoles,@Metropoles,2022-10-21T16:36:01.000Z,"Em Minas, Lula critica Zema. “Ele fingia não ter candidato a presidente. Depois de eleito, caiu a máscara. Ele é bolsonarista.”

Candidato a presidente pelo PT deu orientação a seus apoiadores. “Digam para ele que vocês já têm candidato.”

#Eleicoes2022",143,341,1.490
Alternative Rio,@AlternativeRio,2022-10-25T14:51:14.000Z,"Se o #Bolsonaro 
@jairbolsonaro
 vencer as #Eleicoes2022 , provavelmente vai zerar todo o estoque dessa cerveja no dia seguinte ao da votação. 
@heinekenbr
 , melhor vocês produzirem mais.",,,
Amazônia Viva #EstaNasNossasMaos,@AmazoniaViva,2022-10-24T17:29:20.000Z,"O que é esse tal de Arco do Desmatamento (em amarelo) que tanto ouvimos falar nesse momento eleitoral? 

Vem com a gente entender 

Imagem: TerraBrasillis/Prodes/Inpe

#Eleicoes2022",1,1,11
Victor Pinto,@victordojornal,2022-10-21T02:58:38.000Z,“Eu apoio ACM Neto independente dele querer fazer acordo ou não comigo”. Palavras de Jair Bolsonaro neste noite. #eleicoes2022,4,145,491
MST Oficial,@MST_Oficial,2022-10-24T22:33:01.000Z,"LULA É A ESPERANÇA DE UM BRASIL MAIS JUSTO PARA OS BRASILEIROS 

Em decisão inédita, Federações do Sistema de Justiça Brasileiro declaram apoio à candidato no 2º turno das Eleições 2022

Leia a íntegra da nota: 

1/13",1,53,327
CHOQUEI,@choquei,2022-10-18T15:49:03.000Z,VEJA: Evento de Jair Bolsonaro em São Gonçalo-RJ tem falta adesão de público e preocupa campanha. #Eleições2022,1.110,3.683,"37,9 mil"
Emir Sader,@emirsader,2022-10-24T00:03:10.000Z,"Ipec em SP: Tarcísio tem 46%, e Haddad, 41% | Eleições 2022 em São Paulo | G1",284,458,1.918
KrystianeSPM,@KrystianeSPM,2022-10-25T15:16:47.000Z,"Olha aí a diferença! Depois dizem que é mimimi, a realidade diz ao contrário  #JornalHoje #Eleições2022",,,
João Henrique da Fonseca,@JHFonseca,2022-10-24T01:45:53.000Z,***NO ÚLTIMO BLOCO DA #SabatinaNaRecord EMISSORA AINDA SUSTENTA 9.9 PONTOS DE AUDIÊNCIA E MANTÉM MAIS DE 7 MILHÕES DE ESPECTADORES ASSISTINDO. #eleicoes2022,20,458,2.914
Chris lima,@lima_chris01,2022-10-25T14:35:48.000Z,"Pra quem ainda dúvida que cpx significa cupinxa “parceiro do crime”
Acordada Brasil.
#eleicoes2022",,,
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-24T21:52:33.000Z,"URGENTE: De acordo com o IPEC, Lula segue perdendo em todas as Regiões do país, EXCETO NO NORDESTE, o que comprova a grandeza de um local que quase sempre foi deixado de lado pelos Governos Federais!!",275,195,2.936
MISTER 22 HOLD .,@Rodrigonf17,2022-10-23T15:37:43.000Z,"Mito fecha com Mito.22 
@neymarjr
 @jairbolsonaro
 #brasilcombolsonaro22 #Brasil #SuperLiveBolsonaro22 #Neymar #Eleicoes2022 juntos somos mais fortes. ",,2,8
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-24T19:05:28.000Z," IPEC- PROJEÇÃO PRESIDENTE ENTRE QUEM RECEBE ATÉ 1 SALÁRIO MÍNIMO

 VOTO ESTIMULADO

Lula 64% (+2%)
Bolsonaro 30% (-1%)

 VOTOS VÁLIDOS

Lula 68%
Bolsonaro 32%",8,54,379
Arte culinaria Comidas e doces,@ComidasArte,2022-10-25T14:12:31.000Z,"Vcs vão mesmo votar no 
@jairbolsonaro
 ? Se fizer com Deus filhos, com a sua esposa, contra mãe, contra seu pai eles estariam vivos? Não né ! Porém com ordem de Bolsonaro a #policiafeferal   mata todas as pessoas que atirem neles, isso é em todos os estados. #Eleicoes2022",,,
LULA,@MundoLula13,2022-10-17T20:17:57.000Z,João Guilherme desabafou em seu Twitter após Leonardo declarar apoio ao Bolsonaro. #Eleicoes2022,52,229,2.058
Hágatha Guedes,@gathaguedes,2022-10-24T22:51:57.000Z,"Jason Mamoa empenhado em melhorar minha segundona de toda forma! Gostosos com #LulaPresidente20221️⃣3️⃣ 

Lembrando que o Mark Ruffalo também é Lula... Isso mostra uma união inédita da DC e da Marvel! 

#Eleicoes2022",,1,4
UOL Notícias,@UOLNoticias,2022-10-24T15:52:14.000Z,"Líder nas pesquisas do 2º turno das #Eleições2022 ao governo de SP, 
@tarcisiogdf
 já analisa opções de gestão para a pasta de Segurança Pública

 Entre os nomes estão Ivan Sartori, juiz que absolveu os policiais réus da chacina do Carandiru, e o ex-ministro Ricardo Salles",395,895,884
Cris,@pm23tl,2022-10-21T18:15:37.000Z,"NÃO MEXE NO MEU SALÁRIO!
#Eleicoes2022 
#LulaPresidente1⃣3️⃣",1,3,11
Base.Lab,@Base_lab,2022-10-21T00:06:29.000Z,Você está sabendo que a poucos dias do segundo turno o semipresidencialismo volta como pauta? É isso mesmo que você está pensando! O que está acontecendo? #Eleicoes2022,3,4,8
Fabio Adonis,@adonis_fabio,2022-10-25T13:55:12.000Z,"Dia 25 de outubro, Dia da Democracia! Lembremos que o poder de escolha e um ato de querer decidir, tem que ser do povo. 
Unificação é a chave! Perder a democracia é perder também a liberdade e a escolha. 

#LulaPresidente20221️⃣3️⃣ #Eleições2022 #democracia",,,
Capitã Antifascista,@clo_santos,2022-10-19T03:39:50.000Z,Lula 1 #LulaNoFlow #Eleicoes2022,2,13,31
Portal R7.com,@portalR7,2022-10-24T01:30:56.000Z,"Presidente Bolsonaro na #SabatinaNaRecord : 'Eu falo palavrão, mas não sou ladrão' https://r7.com/EQE9 #R7 #portalr7 #eleições2022 #OVotoNaRecord",933,2.376,"11,3 mil"
Leonel Ferreira . ' .,@Prof_leonelfer,2022-10-25T04:14:17.000Z,"ATENÇÃO PATRIOTAS ""FALTAM SOMENTE 5 DIAS PRA VOLTARMOS AS URNAS ELEITORAL .O TWITTER É PARA ONDE AS PESSOAS VEM GUANDO QUEREM ACOMPANHAR E PARTICIPAR DE CONVERSAS SOBRE AS ELEIÇÕES 2022.ESTAMOS JUNTOS PARA GUÊ ESSE DEBATE PÚBLICO SEJA CADA VEZ MAIS RELEVANTE E DE QUALIDADE.(B22 )",1,4,9
Folha de S.Paulo,@folha,2022-10-24T19:07:07.000Z,"#Eleições2022 | Bolsonaro assiste a programa de Lula e critica imprensa; veja vídeo. Presidente almoçava acompanhado de Guedes quando viu propaganda de rival, que atacou ações econômicas do governo.  Leia em https://bit.ly/3D28z66 

 
@gabrielabilo1",202,344,1.522
O Globo Política,@OGloboPolitica,2022-10-22T14:48:36.000Z,Maioria do TSE aceita conceder direito de resposta a Lula | Eleições 2022 | O Globo,768,784,4.451
Naty Rocha,@brasil_felix,2022-10-19T11:01:03.000Z,"Se você é como Eu que achava que a ditadura era na época do Vargas, então bem vindo a nossa nova realidade. 
#BolsonaroReeleito2️⃣2️⃣ #Bolsonaropresidente2022 
#jovempan #ditadura #LulaLadrao  #brasil #Eleicoes2022",,9,27
Luliette,@una_border,2022-10-19T13:47:56.000Z,Me candidatando a amor da sua vida #Eleicoes2022,1,,5
Eleições2022,@Votar2022,2022-10-25T13:56:47.000Z,"Constrangimento: Flavio Bolsonaro altera imagem de influenciador e passa vergonha ao ser desmentido. 
@Casimiro
 declarou voto em #Lula . #Eleicoes2022",,,
Instituto Veritá,@InstitutoVerit1,2022-10-21T23:07:00.000Z,"Eleitorado dividido na disputa ao governo do #Sergipe. É o que mostra a pesquisa do #InstitutoVeritá divulgada hoje. Fábio e Rogério Carvalho disputam o 2o turno. 
Essa é a primeira rodada de pesquisa do Instituto neste 2o turno no Sergipe. 

#Eleiçoes2022",1,19,100
CHOQUEI,@choquei,2022-10-17T20:13:09.000Z,"AGORA: Após o pai declarar voto em Bolsonaro, João Guilherme desabafa sobre a postura de Leonardo: 

“Declarar apoio a ele me enoja. É tanta ignorância. Está cego. Como se todas as mortes ligadas ao pouco caso do governo perante a ciência fossem só um delírio.” #Eleições2022",897,3.740,"46,1 mil"
CHOQUEI,@choquei,2022-10-23T14:24:00.000Z,"BRASIL: O ex-bolsonarista Humberto Martins, que está vivendo Guerra em Travessia, diz que não vota em ninguém: “Seja o que Deus quiser”. #Eleições2022",303,238,4.291
João Henrique da Fonseca,@JHFonseca,2022-10-23T22:06:42.000Z,"Lula resolveu botar os tiros de Roberto Jefferson na conta de Bolsonaro, apenas porque Jefferson gosta dele. Seguindo a mesma lógica, podemos colocar as mortes causadas pelo PCC e por Daniel Ortega na conta de Lula? #eleicoes2022",19,143,419
Esquerdista de Direita,@LeftDeRight,2022-10-20T21:10:53.000Z,"Nunca vão nos calar! #BoraBrasil

#NaoACensuradDoPT 
#Eleicoes2022 
#Bolsonaro22",,3,12
Eleições 2022 - BR,@PesqBR2022,2022-10-23T22:03:26.000Z,"PESQUISAS ELEITORAIS DESTA SEMANA:

 2° TURNO - PRESIDENCIAL NACIONAL:

24/10: IPEC
25/10: PARANÁ PESQUISAS
25/10: IPESPE/ABRAPEL
26/10: PODERDATA
26/10: ATLAS
26/10: BRASMARKET
26/10: FUTURA
26/10: EQUILÍBRIO BRASIL
26/10: QUAEST
27/10: DATAFOLHA
27/10: GERP",102,198,1.529
PESQUISAS E ANÁLISES ELEIÇÕES 2022,@pesquisas_2022,2022-10-25T10:34:29.000Z," IPESPE/ABRAPEL- PROJEÇÃO PRESIDENTE

 VOTO ESTIMULADO

Lula 50% (+1%)
Bolsonaro 43% (+1%)

Lembrem-se de que esses dados NÃO são oficiais, representando apenas uma PROJEÇÃO dos resultados do IPESPE, que estão previstos para sair às 16:00!",11,18,231
Eleições 2022 - BR,@PesqBR2022,2022-10-22T00:04:24.000Z," PESQUISA PRESIDENCIAL NO ESTADO DO RIO GRANDE DO SUL (RS) - PARANÁ PESQUISAS, 21/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 57,4%
LULA (PT): 42,6%

 ELEITORES: 8.593.469

 VOTAÇÃO NO PRIMEIRO TURNO:

BOLSONARO (PL): 48,89%
LULA (PT): 42,28%",48,214,1.439
Folha de S.Paulo,@folha,2022-10-19T21:59:47.000Z,"DATAFOLHA EM SP #eleicoes2022 

Tarcísio tem 49%, e Haddad, 40%; indecisos são 3%, e brancos e nulos, 8%.

Considerando os votos válidos, o bolsonarista marca 55% ante 45% do petista. Leia em: https://mla.bs/20646068 |Assine a Folha: http://folha.com/assinenotwitter",86,85,156
freires.pt13,@FreiresPT13,2022-10-24T01:03:27.000Z,"Basta de violência! As famílias brasileiras querem paz, não querem armas!  #LULAnoDLSHOW #LulaPresidente13 #Eleicoes2022",1,12,15
Eleições 2022 - BR,@PesqBR2022,2022-10-22T13:09:54.000Z,"PESQUISA FUTURA NOS ESTADOS - 22/10/2022:

SP:
BOLSONARO (PL): 54,7%
LULA (PT): 45,3%

RJ:
BOLSONARO (PL): 57,5%
LULA (PT): 42,5%

 VOTAÇÃO NO PRIMEIRO TURNO:

SP:
BOLSONARO (PL): 47,71%
LULA (PT): 40,89%

RJ:
BOLSONARO (PL): 51,09%
LULA (PT): 40,68%",183,622,3.663
g1,@g1,2022-10-18T13:30:01.000Z,Pressão de pastores por votos em Bolsonaro leva evangélicos a expulsão ou abandono de igrejas em diferentes partes do Brasil http://glo.bo/3MUbTot #g1 #eleições,1.335,4.105,"20,8 mil"
Eleições 2022 - BR,@PesqBR2022,2022-10-22T01:14:22.000Z," PESQUISA PRESIDENCIAL NO ESTADO DO AMAZONAS (AM) - INSTITUTO CM7, 21/10/2022:

 SEGUNDO TURNO - VOTOS VÁLIDOS:

BOLSONARO (PL): 53,5%
LULA (PT): 46,5%

 ELEITORES EM 2022: 2.647.748

 VOTAÇÃO NO PRIMEIRO TURNO:

LULA (PT): 49,58%
BOLSONARO (PL): 42,80%",131,327,2.033
Naty Rocha,@brasil_felix,2022-10-24T01:31:17.000Z,"Conta aí, onde você vai estar?
#BolsonaroPresidente22 #bolsonaroreeleito22
#eleicoes #Eleiçoes2022 #Bolsonaro22 #Brasil",5,,13
Samara Zappala,@SamaraZappala,2022-10-24T22:30:34.000Z,"Tudo pela lisura do processo eleitoral brasileiro!
#Eleicoes2022 
#DitaduraDoTSE 
#ContraACensuraDoPT 
#ContraACensuraDoTSE",,3,7
CHOQUEI,@choquei,2022-10-21T23:26:02.000Z,"BRASIL: TRE proíbe fusca envelopado com imagem de Bolsonaro de circular até dia 30, no Paraná. #Eleições2022",491,814,"12,7 mil"
Lucy B Grossi,@cariocazz,2022-10-25T12:19:29.000Z,"PARANÁ PESQUISAS+LULA+JANJO = DESESPERO #Eleicoes2022 
Lula: Bolsonaro “é infinitamente pior do que o Daniel Ortega”.
@CNNBrasil
, o Biroliro é pior do que o parça do Lula? Diz aí:",,,
Julio Maciel,@julio_maciell,2022-10-25T12:20:45.000Z,"1 de Janeiro se prepara Bozo a casa vai cair
#Eleicoes2022 #LulaPresidente20221️⃣3️⃣ #bolsonaro na cadeia",1,,1
Gabriel Zanlorenssi,@gzanlorenssi,2022-10-16T22:40:22.000Z,"Deputado federal mais votado em SP, em um nível bem detalhado

Boulos teve voto por toda a cidade. Curiosa a divisão no bolsonarismo entre Salles (nos bairros de 'elite') e Zambelli (no Tatuapé, Mooca, Santana

#Eleicoes2022",61,235,1.443
Portal Valentina,@portalVALENTlNA,2022-10-25T15:17:48.000Z,"Nordeste: orgulho e preconceito. Após o primeiro turno, uma maré de ódio invadiu as redes pedindo de golpe militar pra baixo | http://ow.ly/mRR650LkpNm (via 
@outraspalavrass
) #eleiçoes2022 #politica #artigo",,,
Gil Passos Aguiar,@GilPassosAguiar,2022-10-23T15:41:21.000Z,A Bahia e o Brasil é 13 !!! #LulaPresidente20221️⃣3️⃣ #Eleicoes2022 #jeronimo13,,1,5
agoravai_2022,@Agora_vai2022,2022-10-25T11:23:14.000Z,"Teve ter sido muito ruim mesmo. Melhor mesmo se fosse cópias de conversas de WhatsApp,  aí teria valor... 
@alexandre
 @TSEjusbr
 
#BolsonaroReeleito #Eleicoes2022",,,
UOL Notícias,@UOLNoticias,2022-10-16T23:31:17.000Z, Bolsonaro mente ao falar que não tinha vacina a venda em 2020 #Eleições2022 #UOLEleições2022 #DebatenoUOL,565,2.541,6.625
